timestamp,total_gen_mw,total_emissions_kg,carbon_intensity,Net Generation (MW) from Coal,Net Generation (MW) from Natural Gas,Net Generation (MW) from All Petroleum Products,Net Generation (MW) from Nuclear,Net Generation (MW) from Hydropower and Pumped Storage,Net Generation (MW) from Solar,Net Generation (MW) from Wind,Net Generation (MW) from Other Fuel Sources
2019-02-26 01:00:00,93624.0,37813040.0,403.88191062120825,22861.0,35133.0,213.0,31063.0,1497.0,4.0,2163.0,690.0
2019-02-26 02:00:00,92277.0,36586300.0,396.48341406851114,21819.0,34634.0,218.0,31075.0,1383.0,4.0,2454.0,690.0
2019-02-26 03:00:00,92361.0,36084620.0,390.69109256071283,21026.0,35282.0,223.0,31074.0,1448.0,4.0,2615.0,689.0
2019-02-26 04:00:00,93623.0,36769220.0,392.73704111169263,21383.0,36074.0,223.0,31068.0,1465.0,4.0,2714.0,692.0
2019-02-26 05:00:00,97106.0,38462100.0,396.08366115379073,22234.0,38104.0,223.0,31088.0,2130.0,4.0,2622.0,701.0
2019-02-26 06:00:00,104290.0,40694300.0,390.2032793172883,23237.0,41097.0,222.0,31065.0,5265.0,4.0,2709.0,691.0
2019-02-26 07:00:00,110675.0,44616100.0,403.1271741585724,25778.0,44503.0,226.0,31077.0,5818.0,101.0,2484.0,688.0
2019-02-26 08:00:00,109081.0,44743380.0,410.1849084625187,26682.0,42521.0,320.0,31072.0,4744.0,692.0,2364.0,686.0
2019-02-26 09:00:00,104944.0,43003560.0,409.77626162524774,25964.0,40177.0,244.0,31069.0,3140.0,985.0,2666.0,699.0
2019-02-26 10:00:00,102027.0,42182520.0,413.44467640918583,26036.0,38102.0,225.0,31062.0,1882.0,1064.0,2964.0,692.0
2019-02-26 11:00:00,99779.0,40371680.0,404.61099028853766,24630.0,37099.0,220.0,31049.0,1905.0,1068.0,3127.0,681.0
2019-02-26 12:00:00,97960.0,39281640.0,400.9967333605553,23942.0,36094.0,220.0,31059.0,1821.0,1019.0,3115.0,690.0
2019-02-26 13:00:00,96656.0,38776460.0,401.18006124813775,23696.0,35499.0,218.0,31050.0,1767.0,971.0,2783.0,672.0
2019-02-26 14:00:00,96226.0,38819900.0,403.4242304574647,23678.0,35628.0,217.0,31034.0,1836.0,925.0,2225.0,683.0
2019-02-26 15:00:00,95765.0,38322240.0,400.1695817887537,23108.0,35770.0,216.0,31019.0,1867.0,827.0,2272.0,686.0
2019-02-26 16:00:00,96143.0,38267440.0,398.0262733636354,22861.0,36268.0,214.0,31020.0,1836.0,444.0,2843.0,657.0
2019-02-26 17:00:00,98529.0,38329080.0,389.0131839356941,22454.0,37363.0,213.0,31026.0,3791.0,73.0,2950.0,659.0
2019-02-26 18:00:00,104925.0,41564600.0,396.13628782463667,24858.0,39448.0,210.0,31032.0,5570.0,4.0,3135.0,668.0
2019-02-26 19:00:00,107040.0,44241760.0,413.31988041853515,27072.0,40680.0,208.0,31040.0,4116.0,4.0,3264.0,656.0
2019-02-26 20:00:00,106383.0,44382180.0,417.1924085615183,27434.0,40178.0,208.0,31024.0,3522.0,4.0,3362.0,651.0
2019-02-26 21:00:00,102982.0,42757680.0,415.19566526189044,26361.0,38795.0,210.0,31041.0,2331.0,4.0,3580.0,660.0
2019-02-26 22:00:00,99313.0,40425600.0,407.05245033379316,24626.0,37286.0,209.0,31037.0,1909.0,4.0,3578.0,664.0
2019-02-26 23:00:00,95714.0,38117100.0,398.23954698372233,22788.0,36058.0,210.0,31024.0,1762.0,4.0,3193.0,675.0
2019-02-27 00:00:00,94546.0,38456560.0,406.74973029001757,23325.0,35598.0,211.0,31072.0,1525.0,4.0,2128.0,683.0
2019-02-27 01:00:00,93678.0,37309040.0,398.2689638976067,22055.0,35812.0,213.0,31036.0,1704.0,4.0,2163.0,691.0
2019-02-27 02:00:00,92854.0,36752620.0,395.8108428285265,21503.0,35764.0,218.0,31041.0,1648.0,4.0,1984.0,692.0
2019-02-27 03:00:00,93065.0,37441480.0,402.315370977274,22228.0,35692.0,220.0,31024.0,1571.0,4.0,1624.0,702.0
2019-02-27 04:00:00,93355.0,37787200.0,404.76889293556854,22471.0,35991.0,222.0,31051.0,1662.0,4.0,1280.0,674.0
2019-02-27 05:00:00,97441.0,39632500.0,406.73330528217076,23227.0,38637.0,223.0,31044.0,2427.0,4.0,1216.0,663.0
2019-02-27 06:00:00,106355.0,42734080.0,401.8060269850971,24680.0,42619.0,226.0,31036.0,5780.0,4.0,1343.0,667.0
2019-02-27 07:00:00,111656.0,46281020.0,414.49648921688043,27127.0,45363.0,225.0,31043.0,6139.0,34.0,1062.0,663.0
2019-02-27 08:00:00,109272.0,46194680.0,422.74946921443734,27837.0,43491.0,231.0,31043.0,5010.0,201.0,797.0,662.0
2019-02-27 09:00:00,106362.0,45381180.0,426.6672307779094,27237.0,42961.0,223.0,31034.0,2906.0,334.0,1000.0,667.0
2019-02-27 10:00:00,104234.0,45096440.0,432.6461615211927,27772.0,41009.0,240.0,30958.0,2081.0,472.0,1039.0,663.0
2019-02-27 11:00:00,102201.0,43909420.0,429.63787047093473,27611.0,38577.0,239.0,30996.0,2001.0,559.0,1565.0,653.0
2019-02-27 12:00:00,100339.0,41889500.0,417.4797436689622,26230.0,36975.0,232.0,30986.0,1947.0,524.0,2775.0,670.0
2019-02-27 13:00:00,99170.0,40298860.0,406.3613996168196,24337.0,37630.0,217.0,30920.0,1997.0,416.0,2981.0,672.0
2019-02-27 14:00:00,98617.0,39681260.0,402.37748055609075,23866.0,37264.0,215.0,30856.0,1900.0,240.0,3605.0,671.0
2019-02-27 15:00:00,98618.0,40030240.0,405.9121052951794,24297.0,37074.0,216.0,30844.0,1970.0,201.0,3337.0,679.0
2019-02-27 16:00:00,100361.0,41862440.0,417.11860184733115,26302.0,36779.0,212.0,30836.0,1977.0,78.0,3506.0,671.0
2019-02-27 17:00:00,101723.0,41624680.0,409.19634694218615,25482.0,38106.0,220.0,30849.0,2726.0,10.0,3656.0,674.0
2019-02-27 18:00:00,105795.0,43344100.0,409.69894607495627,26761.0,39226.0,211.0,30840.0,4149.0,4.0,3926.0,678.0
2019-02-27 19:00:00,107241.0,45147200.0,420.9882414375099,28014.0,40579.0,217.0,30840.0,3341.0,4.0,3565.0,681.0
2019-02-27 20:00:00,106137.0,45060720.0,424.55241810113347,28052.0,40283.0,216.0,30846.0,2573.0,4.0,3480.0,683.0
2019-02-27 21:00:00,103378.0,43963280.0,425.26727156648417,27577.0,38796.0,219.0,30850.0,1982.0,4.0,3281.0,669.0
2019-02-27 22:00:00,98637.0,40982540.0,415.4885083690704,25655.0,36192.0,219.0,30844.0,2030.0,4.0,3029.0,664.0
2019-02-27 23:00:00,95479.0,38873220.0,407.1389520208632,23936.0,35202.0,221.0,30859.0,1870.0,4.0,2738.0,649.0
2019-02-28 00:00:00,95102.0,37513060.0,394.4508001934765,22157.0,36055.0,212.0,31036.0,1809.0,4.0,3134.0,695.0
2019-02-28 01:00:00,91149.0,36104280.0,396.1017674357371,21849.0,33593.0,218.0,30847.0,1845.0,4.0,2209.0,584.0
2019-02-28 02:00:00,90611.0,35942380.0,396.66685060312767,21760.0,33374.0,223.0,30862.0,1673.0,4.0,2112.0,603.0
2019-02-28 03:00:00,90347.0,35535920.0,393.3270612195203,21365.0,33301.0,224.0,30850.0,1704.0,4.0,2281.0,618.0
2019-02-28 04:00:00,91953.0,36726200.0,399.4018683457854,22178.0,34248.0,224.0,30850.0,1841.0,4.0,1996.0,612.0
2019-02-28 05:00:00,93697.0,37893240.0,404.42319391229177,22795.0,35627.0,224.0,30842.0,1723.0,4.0,1894.0,588.0
2019-02-28 06:00:00,102141.0,41581780.0,407.1017515003769,24579.0,39953.0,225.0,30842.0,4206.0,4.0,1569.0,763.0
2019-02-28 07:00:00,106488.0,44260400.0,415.6374427165502,26715.0,41335.0,225.0,30840.0,5197.0,46.0,1360.0,770.0
2019-02-28 08:00:00,104817.0,44175020.0,421.449001593253,27530.0,39216.0,228.0,30848.0,4722.0,424.0,1074.0,775.0
2019-02-28 09:00:00,103107.0,44028100.0,427.0136848128643,27346.0,39311.0,226.0,30846.0,2809.0,788.0,1013.0,768.0
2019-02-28 10:00:00,100770.0,43000700.0,426.7212464026992,26864.0,37949.0,249.0,30836.0,2225.0,987.0,894.0,766.0
2019-02-28 11:00:00,98576.0,41493540.0,420.9294351566304,25499.0,37586.0,226.0,30854.0,2038.0,977.0,628.0,768.0
2019-02-28 12:00:00,98016.0,41420880.0,422.5930460333007,25615.0,37154.0,226.0,30852.0,2095.0,972.0,341.0,761.0
2019-02-28 13:00:00,97095.0,40895260.0,421.1881147329935,25445.0,36598.0,224.0,30951.0,2088.0,929.0,276.0,584.0
2019-02-28 14:00:00,96003.0,40342180.0,420.2179098569836,24963.0,36412.0,219.0,30960.0,1822.0,773.0,268.0,586.0
2019-02-28 15:00:00,96426.0,40381940.0,418.7868417231867,24679.0,37176.0,212.0,30955.0,1895.0,586.0,333.0,590.0
2019-02-28 16:00:00,96698.0,40965120.0,423.6397857246272,25455.0,36741.0,210.0,30938.0,1908.0,286.0,560.0,600.0
2019-02-28 17:00:00,99872.0,42236120.0,422.90251521948096,25833.0,38604.0,208.0,30932.0,2880.0,47.0,597.0,771.0
2019-02-28 18:00:00,104402.0,43030340.0,412.16011187525146,26049.0,39996.0,208.0,30945.0,5706.0,4.0,726.0,768.0
2019-02-28 19:00:00,106870.0,45446540.0,425.25067839431085,27674.0,41941.0,206.0,30924.0,4666.0,4.0,675.0,780.0
2019-02-28 20:00:00,105893.0,45745020.0,431.9928607178945,28072.0,41718.0,206.0,30939.0,3541.0,4.0,630.0,783.0
2019-02-28 21:00:00,103019.0,44867500.0,435.526456284763,27762.0,40362.0,206.0,30932.0,2054.0,4.0,922.0,777.0
2019-02-28 22:00:00,97761.0,41347240.0,422.9420730148014,25363.0,37570.0,205.0,30977.0,1794.0,4.0,1065.0,783.0
2019-02-28 23:00:00,95137.0,39672380.0,417.00263830055604,24364.0,36288.0,206.0,31073.0,1592.0,4.0,1053.0,557.0
2019-03-01 00:00:00,92016.0,37047560.0,402.6208485480786,22796.0,33614.0,219.0,30870.0,1718.0,4.0,2203.0,592.0
2019-03-01 01:00:00,91090.0,36595820.0,401.75452848830827,21569.0,35500.0,211.0,30720.0,1438.0,4.0,1106.0,542.0
2019-03-01 02:00:00,90352.0,35531140.0,393.2523906499026,20496.0,35463.0,214.0,30931.0,1429.0,4.0,1273.0,542.0
2019-03-01 03:00:00,90508.0,35968480.0,397.4066380872409,21029.0,35253.0,218.0,30922.0,1349.0,4.0,1191.0,542.0
2019-03-01 04:00:00,91431.0,36402960.0,398.14679922564557,21208.0,35871.0,220.0,31093.0,1448.0,4.0,1048.0,539.0
2019-03-01 05:00:00,94817.0,38824260.0,409.4651802946729,22927.0,37645.0,220.0,31118.0,1441.0,4.0,935.0,527.0
2019-03-01 06:00:00,100352.0,41114800.0,409.7058354591837,23682.0,41162.0,199.0,31113.0,2507.0,4.0,1029.0,656.0
2019-03-01 07:00:00,106306.0,43684100.0,410.9278874193366,25442.0,43407.0,83.0,31137.0,4813.0,10.0,766.0,648.0
2019-03-01 08:00:00,108451.0,45472600.0,419.29166167209155,27188.0,43573.0,83.0,31252.0,5076.0,36.0,584.0,659.0
2019-03-01 09:00:00,108051.0,46034420.0,426.0434424484734,27716.0,43682.0,83.0,31294.0,4130.0,41.0,448.0,657.0
2019-03-01 10:00:00,106371.0,44809040.0,421.2524090212558,26985.0,42472.0,82.0,31296.0,4280.0,81.0,518.0,657.0
2019-03-01 11:00:00,106071.0,45130620.0,425.4755776791017,27433.0,42219.0,82.0,31298.0,3587.0,132.0,679.0,641.0
2019-03-01 12:00:00,103716.0,44541220.0,429.4537004897991,27248.0,41239.0,82.0,31466.0,2258.0,130.0,647.0,646.0
2019-03-01 13:00:00,103001.0,44720020.0,434.1707362064446,27803.0,40364.0,92.0,31482.0,1919.0,110.0,593.0,638.0
2019-03-01 14:00:00,102666.0,44571740.0,434.14314378664795,27688.0,40035.0,215.0,31474.0,1998.0,67.0,545.0,644.0
2019-03-01 15:00:00,101581.0,44012400.0,433.2739390240301,27230.0,39780.0,209.0,31583.0,1607.0,42.0,484.0,646.0
2019-03-01 16:00:00,101728.0,43778500.0,430.348576596414,27052.0,39547.0,250.0,31790.0,1973.0,14.0,448.0,654.0
2019-03-01 17:00:00,102499.0,44151620.0,430.75171465087465,27398.0,39629.0,246.0,31862.0,2273.0,4.0,429.0,658.0
2019-03-01 18:00:00,104840.0,45313100.0,432.2119420068676,28196.0,40886.0,70.0,31864.0,2667.0,4.0,506.0,647.0
2019-03-01 19:00:00,105264.0,45796000.0,435.05851953184373,28607.0,41067.0,69.0,31857.0,2525.0,4.0,481.0,654.0
2019-03-01 20:00:00,103651.0,45123440.0,435.3401317884053,28381.0,40013.0,69.0,31841.0,2242.0,4.0,459.0,642.0
2019-03-01 21:00:00,100788.0,43522740.0,431.824621978807,27496.0,38543.0,71.0,31829.0,1989.0,4.0,382.0,474.0
2019-03-01 22:00:00,97569.0,41372440.0,424.0326333159098,25889.0,37176.0,72.0,31832.0,1799.0,4.0,326.0,471.0
2019-03-01 23:00:00,95124.0,40334900.0,424.02443126865984,25648.0,35383.0,72.0,31686.0,1710.0,4.0,219.0,402.0
2019-03-02 00:00:00,91667.0,36492300.0,398.0963705586525,21232.0,36022.0,209.0,30988.0,1597.0,4.0,1060.0,555.0
2019-03-02 01:00:00,89458.0,37423320.0,418.3339667777057,24423.0,31179.0,93.0,31532.0,1415.0,4.0,356.0,456.0
2019-03-02 02:00:00,89414.0,37656780.0,421.1508264924956,24819.0,30773.0,91.0,31520.0,1263.0,4.0,463.0,481.0
2019-03-02 03:00:00,88933.0,36978360.0,415.8002091462112,24058.0,30861.0,129.0,31493.0,1285.0,4.0,622.0,481.0
2019-03-02 04:00:00,89102.0,36776060.0,412.7411281452717,23870.0,30773.0,157.0,31609.0,1406.0,4.0,807.0,476.0
2019-03-02 05:00:00,88947.0,36249520.0,407.5406702868,23422.0,30533.0,192.0,31762.0,1412.0,4.0,1167.0,455.0
2019-03-02 06:00:00,91082.0,36554540.0,401.3365977910015,23180.0,31777.0,200.0,31749.0,1957.0,4.0,1741.0,474.0
2019-03-02 07:00:00,93684.0,37934480.0,404.9195166730712,24035.0,33059.0,208.0,31749.0,2197.0,12.0,1954.0,470.0
2019-03-02 08:00:00,96863.0,40191700.0,414.9334627257054,25996.0,33801.0,222.0,31756.0,2305.0,56.0,2239.0,488.0
2019-03-02 09:00:00,97881.0,41114220.0,420.0429092469427,26771.0,34192.0,210.0,31737.0,2148.0,121.0,2202.0,500.0
2019-03-02 10:00:00,98376.0,42198780.0,428.9540131739449,28000.0,33914.0,214.0,31742.0,2028.0,207.0,1780.0,491.0
2019-03-02 11:00:00,97475.0,42080160.0,431.7020774557579,28334.0,32862.0,208.0,31721.0,2031.0,317.0,1510.0,492.0
2019-03-02 12:00:00,95218.0,41054360.0,431.1617551303325,27610.0,32083.0,212.0,31722.0,1586.0,387.0,1115.0,503.0
2019-03-02 13:00:00,92750.0,38954340.0,419.992884097035,25809.0,31246.0,223.0,31704.0,1526.0,366.0,1362.0,514.0
2019-03-02 14:00:00,91071.0,37441700.0,411.1264837324725,24552.0,30572.0,225.0,31717.0,1504.0,373.0,1613.0,515.0
2019-03-02 15:00:00,91707.0,37708720.0,411.1869322952446,24669.0,30940.0,217.0,31703.0,1634.0,345.0,1678.0,521.0
2019-03-02 16:00:00,92638.0,38162500.0,411.9529782594616,24706.0,31951.0,216.0,31690.0,2036.0,270.0,1257.0,512.0
2019-03-02 17:00:00,94220.0,39026060.0,414.2014434302696,25216.0,32839.0,215.0,31689.0,2485.0,57.0,1219.0,500.0
2019-03-02 18:00:00,96145.0,40172080.0,417.8280721826408,26030.0,33684.0,212.0,31702.0,2776.0,4.0,1243.0,494.0
2019-03-02 19:00:00,96960.0,40976080.0,422.6080858085809,26786.0,33850.0,209.0,31682.0,2795.0,4.0,1146.0,488.0
2019-03-02 20:00:00,96278.0,41422820.0,430.2417997881136,27275.0,33781.0,209.0,31364.0,2049.0,4.0,1113.0,483.0
2019-03-02 21:00:00,94281.0,40751340.0,432.2327934578547,27044.0,32706.0,210.0,31102.0,1870.0,4.0,854.0,491.0
2019-03-02 22:00:00,91359.0,39337820.0,430.585054564958,26247.0,31198.0,212.0,30878.0,1512.0,4.0,818.0,490.0
2019-03-02 23:00:00,89143.0,37948080.0,425.6989331747866,25139.0,30483.0,211.0,30581.0,1581.0,4.0,658.0,486.0
2019-03-03 00:00:00,90849.0,37934800.0,417.55880637101126,24265.0,32890.0,74.0,31529.0,1382.0,4.0,302.0,403.0
2019-03-03 01:00:00,85725.0,35986300.0,419.787693205016,24009.0,28434.0,210.0,30601.0,1207.0,4.0,764.0,496.0
2019-03-03 02:00:00,85684.0,35983220.0,419.9526165911956,24158.0,28069.0,217.0,30584.0,1188.0,4.0,970.0,494.0
2019-03-03 03:00:00,85036.0,35540440.0,417.9458111858507,24090.0,27177.0,216.0,30591.0,1188.0,4.0,1277.0,493.0
2019-03-03 04:00:00,85028.0,35455400.0,416.9849931787176,24145.0,26830.0,221.0,30630.0,1338.0,4.0,1363.0,497.0
2019-03-03 05:00:00,85134.0,34998040.0,411.0935701364907,24057.0,25999.0,210.0,30740.0,1691.0,4.0,1955.0,478.0
2019-03-03 06:00:00,87439.0,35723680.0,408.55545008520227,24223.0,27312.0,227.0,30778.0,1986.0,4.0,2434.0,475.0
2019-03-03 07:00:00,87923.0,35868160.0,407.94968324556714,24223.0,27706.0,227.0,30791.0,1947.0,38.0,2546.0,445.0
2019-03-03 08:00:00,90452.0,36786700.0,406.69858046256576,24270.0,29770.0,227.0,30813.0,2021.0,228.0,2670.0,453.0
2019-03-03 09:00:00,92858.0,37828340.0,407.3783626612677,24889.0,30806.0,226.0,30826.0,1985.0,333.0,3339.0,454.0
2019-03-03 10:00:00,93283.0,38412120.0,411.78049591029446,25281.0,31272.0,223.0,30794.0,1965.0,320.0,2965.0,463.0
2019-03-03 11:00:00,93459.0,38914340.0,416.378732920318,25768.0,31340.0,222.0,30801.0,1819.0,309.0,2741.0,459.0
2019-03-03 12:00:00,94339.0,39733880.0,421.1819078005915,26590.0,31384.0,219.0,30801.0,1789.0,286.0,2814.0,456.0
2019-03-03 13:00:00,95088.0,40275580.0,423.5611223287902,27067.0,31556.0,218.0,30786.0,1770.0,204.0,3027.0,460.0
2019-03-03 14:00:00,95465.0,40332880.0,422.4886607657257,27044.0,31753.0,217.0,30795.0,1663.0,123.0,3413.0,457.0
2019-03-03 15:00:00,97014.0,40841380.0,420.984394004989,27194.0,32628.0,213.0,30783.0,1763.0,63.0,3917.0,453.0
2019-03-03 16:00:00,98463.0,41969160.0,426.2429542061485,27980.0,33458.0,211.0,30794.0,1742.0,46.0,3764.0,468.0
2019-03-03 17:00:00,102213.0,44042520.0,430.8896128672478,29222.0,35478.0,212.0,30803.0,2646.0,9.0,3365.0,478.0
2019-03-03 18:00:00,104471.0,45080280.0,431.50998841783843,30110.0,35874.0,210.0,30784.0,3663.0,4.0,3344.0,482.0
2019-03-03 19:00:00,106396.0,45973840.0,432.1012068122862,30456.0,37208.0,208.0,30807.0,3407.0,4.0,3830.0,476.0
2019-03-03 20:00:00,104822.0,45306040.0,432.21880902863904,30060.0,36542.0,208.0,30797.0,2439.0,4.0,4296.0,476.0
2019-03-03 21:00:00,102212.0,43945560.0,429.9452119124956,29180.0,35343.0,207.0,30728.0,1851.0,4.0,4414.0,485.0
2019-03-03 22:00:00,97933.0,41235920.0,421.06256318095024,27447.0,32943.0,209.0,30722.0,1844.0,4.0,4286.0,478.0
2019-03-03 23:00:00,94927.0,39235800.0,413.326029475281,26003.0,31553.0,211.0,30675.0,1509.0,4.0,4498.0,474.0
2019-03-04 00:00:00,88101.0,37297960.0,423.35455897208885,24587.0,30215.0,210.0,30561.0,1406.0,4.0,626.0,492.0
2019-03-04 01:00:00,93704.0,39201400.0,418.3535388030394,26416.0,30526.0,210.0,30595.0,1367.0,4.0,4122.0,464.0
2019-03-04 02:00:00,93541.0,38980680.0,416.72293432826245,26088.0,30722.0,212.0,30571.0,1282.0,4.0,4174.0,488.0
2019-03-04 03:00:00,93945.0,39324380.0,418.5893874075257,26471.0,30640.0,212.0,30531.0,1267.0,4.0,4328.0,492.0
2019-03-04 04:00:00,94682.0,39510280.0,417.2945227181513,26434.0,31163.0,216.0,30501.0,1330.0,4.0,4543.0,491.0
2019-03-04 05:00:00,99691.0,42826020.0,429.58762576360954,28676.0,33822.0,220.0,30443.0,1900.0,4.0,4137.0,489.0
2019-03-04 06:00:00,107510.0,47088960.0,437.9960933866617,31495.0,37413.0,218.0,30434.0,3830.0,4.0,3636.0,480.0
2019-03-04 07:00:00,113650.0,51028420.0,448.9962164540255,33920.0,41116.0,218.0,30427.0,4331.0,23.0,3124.0,491.0
2019-03-04 08:00:00,115156.0,52435680.0,455.34474973079995,34769.0,42383.0,278.0,30419.0,3586.0,126.0,3111.0,484.0
2019-03-04 09:00:00,114613.0,52632640.0,459.22050727229896,35410.0,41312.0,282.0,30433.0,2785.0,268.0,3617.0,506.0
2019-03-04 10:00:00,112174.0,51574820.0,459.77517071692193,35394.0,38970.0,215.0,30416.0,2450.0,403.0,3827.0,499.0
2019-03-04 11:00:00,111234.0,51551340.0,463.4494848697341,35826.0,37913.0,214.0,30438.0,1939.0,495.0,3913.0,496.0
2019-03-04 12:00:00,108888.0,50288540.0,461.8373007126589,35187.0,36424.0,214.0,30437.0,1556.0,588.0,4002.0,480.0
2019-03-04 13:00:00,107748.0,49554460.0,459.9107176003267,34852.0,35435.0,212.0,30429.0,1468.0,604.0,4252.0,496.0
2019-03-04 14:00:00,106860.0,48574240.0,454.5596107055961,33892.0,35369.0,214.0,30429.0,1505.0,643.0,4331.0,477.0
2019-03-04 15:00:00,105634.0,47354580.0,448.28918719351725,32764.0,35088.0,217.0,30418.0,1638.0,549.0,4481.0,479.0
2019-03-04 16:00:00,106127.0,47586000.0,448.38730954422533,33056.0,34956.0,217.0,30404.0,1889.0,505.0,4620.0,480.0
2019-03-04 17:00:00,109446.0,49144020.0,449.0252727372403,33790.0,36966.0,211.0,30428.0,2627.0,60.0,4885.0,479.0
2019-03-04 18:00:00,115495.0,51493540.0,445.850816052643,34993.0,39445.0,210.0,30415.0,4959.0,4.0,4804.0,665.0
2019-03-04 19:00:00,119379.0,54018060.0,452.4921468600005,36613.0,41691.0,209.0,30413.0,5218.0,4.0,4574.0,657.0
2019-03-04 20:00:00,118736.0,54125100.0,455.84405740466246,36691.0,41766.0,207.0,30420.0,4814.0,4.0,4176.0,658.0
2019-03-04 21:00:00,116643.0,54049940.0,463.3791997805269,37149.0,40546.0,210.0,30415.0,3504.0,4.0,4177.0,638.0
2019-03-04 22:00:00,111663.0,52228600.0,467.73416440539836,36846.0,36896.0,212.0,30379.0,1992.0,4.0,4686.0,648.0
2019-03-04 23:00:00,107715.0,50120760.0,465.30900988720236,35913.0,34256.0,212.0,30392.0,1856.0,4.0,4555.0,527.0
2019-03-05 00:00:00,94962.0,39827340.0,419.4029190623618,26728.0,31270.0,210.0,30642.0,1435.0,4.0,4198.0,475.0
2019-03-05 01:00:00,104835.0,49274440.0,470.01898221013977,35634.0,32766.0,216.0,30387.0,1201.0,4.0,4029.0,598.0
2019-03-05 02:00:00,103828.0,48534260.0,467.448665099973,35056.0,32269.0,216.0,30401.0,1192.0,4.0,4042.0,648.0
2019-03-05 03:00:00,104236.0,48797620.0,468.14555431904523,35127.0,32633.0,219.0,30331.0,1197.0,4.0,4022.0,703.0
2019-03-05 04:00:00,105389.0,49100200.0,465.8949226200078,35072.0,33292.0,225.0,30393.0,1270.0,4.0,4323.0,810.0
2019-03-05 05:00:00,108914.0,49919100.0,458.3350166186165,34513.0,36428.0,224.0,30394.0,1927.0,4.0,4542.0,882.0
2019-03-05 06:00:00,119763.0,54257320.0,453.03908552724965,36448.0,41814.0,279.0,30406.0,5181.0,4.0,4555.0,1076.0
2019-03-05 07:00:00,124178.0,56777580.0,457.22736716648683,37715.0,44714.0,290.0,30408.0,5079.0,70.0,4752.0,1150.0
2019-03-05 08:00:00,121631.0,55752800.0,458.3765651848624,37737.0,42272.0,279.0,30403.0,4579.0,349.0,4879.0,1133.0
2019-03-05 09:00:00,118706.0,54827540.0,461.8767374858895,37332.0,41014.0,272.0,30400.0,2853.0,507.0,5187.0,1141.0
2019-03-05 10:00:00,115511.0,54018300.0,467.6463713412575,37292.0,38492.0,385.0,30405.0,1706.0,648.0,5158.0,1425.0
2019-03-05 11:00:00,112567.0,52574280.0,467.0487798377855,37099.0,35968.0,271.0,30386.0,1640.0,691.0,5235.0,1277.0
2019-03-05 12:00:00,111021.0,51662500.0,465.3398906513182,36560.0,35100.0,270.0,30388.0,1470.0,693.0,5289.0,1251.0
2019-03-05 13:00:00,110127.0,51030080.0,463.3748308770783,36182.0,34391.0,271.0,30372.0,1549.0,731.0,5330.0,1301.0
2019-03-05 14:00:00,107941.0,49669800.0,460.15693758627395,35467.0,33037.0,265.0,30368.0,1533.0,650.0,5443.0,1178.0
2019-03-05 15:00:00,108057.0,49404940.0,457.2118418982574,35184.0,33041.0,268.0,30233.0,1577.0,716.0,5848.0,1190.0
2019-03-05 16:00:00,108523.0,49240960.0,453.73754872239067,34866.0,33439.0,262.0,30283.0,1801.0,592.0,6111.0,1169.0
2019-03-05 17:00:00,111023.0,50029020.0,450.618520486746,34967.0,34833.0,269.0,30303.0,3124.0,126.0,6092.0,1309.0
2019-03-05 18:00:00,117423.0,52120120.0,443.8663634892653,35561.0,38157.0,271.0,30323.0,5628.0,4.0,6011.0,1468.0
2019-03-05 19:00:00,121100.0,54258760.0,448.04921552436,36567.0,40695.0,369.0,30341.0,5726.0,4.0,5918.0,1480.0
2019-03-05 20:00:00,120637.0,54775060.0,454.0485920571632,37210.0,40293.0,436.0,30331.0,4863.0,4.0,6018.0,1482.0
2019-03-05 21:00:00,118231.0,54602840.0,461.83183767370656,37451.0,39288.0,440.0,30227.0,3299.0,4.0,6025.0,1497.0
2019-03-05 22:00:00,114040.0,53242900.0,466.87916520519116,36849.0,37544.0,380.0,30133.0,1504.0,4.0,6114.0,1512.0
2019-03-05 23:00:00,110711.0,51517100.0,465.3295517157283,36280.0,35405.0,209.0,30028.0,1389.0,4.0,6074.0,1322.0
2019-03-06 00:00:00,105398.0,49522460.0,469.8614774473899,35766.0,33124.0,214.0,30394.0,1237.0,4.0,4104.0,555.0
2019-03-06 01:00:00,106336.0,49085200.0,461.60472464640384,34686.0,34026.0,215.0,29917.0,1279.0,4.0,5309.0,900.0
2019-03-06 02:00:00,105814.0,49001660.0,463.09240743190884,34495.0,34278.0,214.0,29922.0,1330.0,4.0,4673.0,898.0
2019-03-06 03:00:00,106867.0,50011600.0,467.9798253904386,35059.0,35319.0,218.0,29918.0,1339.0,4.0,4088.0,922.0
2019-03-06 04:00:00,107871.0,50997860.0,472.7671014452448,35686.0,36154.0,219.0,29925.0,1601.0,4.0,3331.0,951.0
2019-03-06 05:00:00,113229.0,53181760.0,469.6832083653481,35970.0,39738.0,393.0,29926.0,3160.0,4.0,2714.0,1324.0
2019-03-06 06:00:00,123441.0,57833600.0,468.51208269537676,37377.0,46207.0,1088.0,29931.0,5122.0,4.0,2388.0,1324.0
2019-03-06 07:00:00,127022.0,59570720.0,468.97954685015196,37928.0,48029.0,1627.0,29946.0,5462.0,223.0,2482.0,1325.0
2019-03-06 08:00:00,125119.0,58511640.0,467.64791918093977,38113.0,46000.0,1154.0,29928.0,5568.0,784.0,2261.0,1311.0
