datetime_beginning_utc,datetime_beginning_ept,nerc_region,mkt_region,zone,load_area,mw,is_verified
4/2/2024 7:00:00 PM,4/2/2024 3:00:00 PM,RTO,RTO,RTO,RTO,88479.995,False
4/2/2024 8:00:00 PM,4/2/2024 4:00:00 PM,RTO,RTO,RTO,RTO,88524.961,False
4/2/2024 9:00:00 PM,4/2/2024 5:00:00 PM,RTO,RTO,RTO,RTO,89594.721,False
4/2/2024 10:00:00 PM,4/2/2024 6:00:00 PM,RTO,RTO,RTO,RTO,89953.555,False
4/2/2024 11:00:00 PM,4/2/2024 7:00:00 PM,RTO,RTO,RTO,RTO,90239.783,False
4/3/2024 12:00:00 AM,4/2/2024 8:00:00 PM,RTO,RTO,RTO,RTO,89734.820,False
4/3/2024 1:00:00 AM,4/2/2024 9:00:00 PM,RTO,RTO,RTO,RTO,86977.512,False
4/3/2024 2:00:00 AM,4/2/2024 10:00:00 PM,RTO,RTO,RTO,RTO,82535.189,False
4/3/2024 3:00:00 AM,4/2/2024 11:00:00 PM,RTO,RTO,RTO,RTO,78447.606,False
4/3/2024 4:00:00 AM,4/3/2024 12:00:00 AM,RTO,RTO,RTO,RTO,75346.914,False
4/3/2024 5:00:00 AM,4/3/2024 1:00:00 AM,RTO,RTO,RTO,RTO,73220.107,False
4/3/2024 6:00:00 AM,4/3/2024 2:00:00 AM,RTO,RTO,RTO,RTO,72336.622,False
4/3/2024 7:00:00 AM,4/3/2024 3:00:00 AM,RTO,RTO,RTO,RTO,72224.525,False
4/3/2024 8:00:00 AM,4/3/2024 4:00:00 AM,RTO,RTO,RTO,RTO,73637.597,False
4/3/2024 9:00:00 AM,4/3/2024 5:00:00 AM,RTO,RTO,RTO,RTO,77556.539,False
4/3/2024 10:00:00 AM,4/3/2024 6:00:00 AM,RTO,RTO,RTO,RTO,84063.182,False
4/3/2024 11:00:00 AM,4/3/2024 7:00:00 AM,RTO,RTO,RTO,RTO,89141.122,False
4/3/2024 12:00:00 PM,4/3/2024 8:00:00 AM,RTO,RTO,RTO,RTO,91467.553,False
4/3/2024 1:00:00 PM,4/3/2024 9:00:00 AM,RTO,RTO,RTO,RTO,92502.250,False
4/3/2024 2:00:00 PM,4/3/2024 10:00:00 AM,RTO,RTO,RTO,RTO,93135.281,False
4/3/2024 3:00:00 PM,4/3/2024 11:00:00 AM,RTO,RTO,RTO,RTO,93227.455,False
4/3/2024 4:00:00 PM,4/3/2024 12:00:00 PM,RTO,RTO,RTO,RTO,92783.338,False
4/3/2024 5:00:00 PM,4/3/2024 1:00:00 PM,RTO,RTO,RTO,RTO,92393.928,False
4/3/2024 6:00:00 PM,4/3/2024 2:00:00 PM,RTO,RTO,RTO,RTO,92078.608,False
4/3/2024 7:00:00 PM,4/3/2024 3:00:00 PM,RTO,RTO,RTO,RTO,91192.912,False
4/3/2024 8:00:00 PM,4/3/2024 4:00:00 PM,RTO,RTO,RTO,RTO,91154.171,False
4/3/2024 9:00:00 PM,4/3/2024 5:00:00 PM,RTO,RTO,RTO,RTO,91702.165,False
4/3/2024 10:00:00 PM,4/3/2024 6:00:00 PM,RTO,RTO,RTO,RTO,92071.466,False
4/3/2024 11:00:00 PM,4/3/2024 7:00:00 PM,RTO,RTO,RTO,RTO,93025.674,False
4/4/2024 12:00:00 AM,4/3/2024 8:00:00 PM,RTO,RTO,RTO,RTO,93656.007,False
4/4/2024 1:00:00 AM,4/3/2024 9:00:00 PM,RTO,RTO,RTO,RTO,91185.404,False
4/4/2024 2:00:00 AM,4/3/2024 10:00:00 PM,RTO,RTO,RTO,RTO,86863.306,False
4/4/2024 3:00:00 AM,4/3/2024 11:00:00 PM,RTO,RTO,RTO,RTO,82907.061,False
4/4/2024 4:00:00 AM,4/4/2024 12:00:00 AM,RTO,RTO,RTO,RTO,79989.436,False
4/4/2024 5:00:00 AM,4/4/2024 1:00:00 AM,RTO,RTO,RTO,RTO,78365.017,False
4/4/2024 6:00:00 AM,4/4/2024 2:00:00 AM,RTO,RTO,RTO,RTO,77837.292,False
4/4/2024 7:00:00 AM,4/4/2024 3:00:00 AM,RTO,RTO,RTO,RTO,77935.764,False
4/4/2024 8:00:00 AM,4/4/2024 4:00:00 AM,RTO,RTO,RTO,RTO,79570.538,False
4/4/2024 9:00:00 AM,4/4/2024 5:00:00 AM,RTO,RTO,RTO,RTO,84059.296,False
4/4/2024 10:00:00 AM,4/4/2024 6:00:00 AM,RTO,RTO,RTO,RTO,90932.878,False
4/4/2024 11:00:00 AM,4/4/2024 7:00:00 AM,RTO,RTO,RTO,RTO,94921.470,False
4/4/2024 12:00:00 PM,4/4/2024 8:00:00 AM,RTO,RTO,RTO,RTO,94778.765,False
4/4/2024 1:00:00 PM,4/4/2024 9:00:00 AM,RTO,RTO,RTO,RTO,93341.959,False
4/4/2024 2:00:00 PM,4/4/2024 10:00:00 AM,RTO,RTO,RTO,RTO,92007.755,False
4/4/2024 3:00:00 PM,4/4/2024 11:00:00 AM,RTO,RTO,RTO,RTO,90250.061,False
4/4/2024 4:00:00 PM,4/4/2024 12:00:00 PM,RTO,RTO,RTO,RTO,89350.834,False
4/4/2024 5:00:00 PM,4/4/2024 1:00:00 PM,RTO,RTO,RTO,RTO,88873.847,False
4/4/2024 6:00:00 PM,4/4/2024 2:00:00 PM,RTO,RTO,RTO,RTO,87953.805,False
4/4/2024 7:00:00 PM,4/4/2024 3:00:00 PM,RTO,RTO,RTO,RTO,87700.595,False
4/4/2024 8:00:00 PM,4/4/2024 4:00:00 PM,RTO,RTO,RTO,RTO,88210.423,False
4/4/2024 9:00:00 PM,4/4/2024 5:00:00 PM,RTO,RTO,RTO,RTO,89067.040,False
4/4/2024 10:00:00 PM,4/4/2024 6:00:00 PM,RTO,RTO,RTO,RTO,90030.107,False
4/4/2024 11:00:00 PM,4/4/2024 7:00:00 PM,RTO,RTO,RTO,RTO,92175.392,False
4/5/2024 12:00:00 AM,4/4/2024 8:00:00 PM,RTO,RTO,RTO,RTO,93752.458,False
4/5/2024 1:00:00 AM,4/4/2024 9:00:00 PM,RTO,RTO,RTO,RTO,91745.664,False
4/5/2024 2:00:00 AM,4/4/2024 10:00:00 PM,RTO,RTO,RTO,RTO,87829.474,False
4/5/2024 3:00:00 AM,4/4/2024 11:00:00 PM,RTO,RTO,RTO,RTO,84182.815,False
4/5/2024 4:00:00 AM,4/5/2024 12:00:00 AM,RTO,RTO,RTO,RTO,81199.096,False
4/5/2024 5:00:00 AM,4/5/2024 1:00:00 AM,RTO,RTO,RTO,RTO,79263.198,False
4/5/2024 6:00:00 AM,4/5/2024 2:00:00 AM,RTO,RTO,RTO,RTO,78411.833,False
4/5/2024 7:00:00 AM,4/5/2024 3:00:00 AM,RTO,RTO,RTO,RTO,78463.027,False
4/5/2024 8:00:00 AM,4/5/2024 4:00:00 AM,RTO,RTO,RTO,RTO,79936.152,False
4/5/2024 9:00:00 AM,4/5/2024 5:00:00 AM,RTO,RTO,RTO,RTO,84110.374,False
4/5/2024 10:00:00 AM,4/5/2024 6:00:00 AM,RTO,RTO,RTO,RTO,90425.804,False
4/5/2024 11:00:00 AM,4/5/2024 7:00:00 AM,RTO,RTO,RTO,RTO,93967.580,False
4/5/2024 12:00:00 PM,4/5/2024 8:00:00 AM,RTO,RTO,RTO,RTO,93657.735,False
4/5/2024 1:00:00 PM,4/5/2024 9:00:00 AM,RTO,RTO,RTO,RTO,91994.586,False
4/5/2024 2:00:00 PM,4/5/2024 10:00:00 AM,RTO,RTO,RTO,RTO,91181.770,False
4/5/2024 3:00:00 PM,4/5/2024 11:00:00 AM,RTO,RTO,RTO,RTO,90291.426,False
4/5/2024 4:00:00 PM,4/5/2024 12:00:00 PM,RTO,RTO,RTO,RTO,89168.777,False
4/5/2024 5:00:00 PM,4/5/2024 1:00:00 PM,RTO,RTO,RTO,RTO,88185.762,False
4/5/2024 6:00:00 PM,4/5/2024 2:00:00 PM,RTO,RTO,RTO,RTO,87012.252,False
4/5/2024 7:00:00 PM,4/5/2024 3:00:00 PM,RTO,RTO,RTO,RTO,85994.227,False
4/5/2024 8:00:00 PM,4/5/2024 4:00:00 PM,RTO,RTO,RTO,RTO,86152.785,False
4/5/2024 9:00:00 PM,4/5/2024 5:00:00 PM,RTO,RTO,RTO,RTO,86788.547,False
4/5/2024 10:00:00 PM,4/5/2024 6:00:00 PM,RTO,RTO,RTO,RTO,87881.074,False
4/5/2024 11:00:00 PM,4/5/2024 7:00:00 PM,RTO,RTO,RTO,RTO,89790.670,False
4/6/2024 12:00:00 AM,4/5/2024 8:00:00 PM,RTO,RTO,RTO,RTO,91481.827,False
4/6/2024 1:00:00 AM,4/5/2024 9:00:00 PM,RTO,RTO,RTO,RTO,90085.234,False
4/6/2024 2:00:00 AM,4/5/2024 10:00:00 PM,RTO,RTO,RTO,RTO,87156.028,False
4/6/2024 3:00:00 AM,4/5/2024 11:00:00 PM,RTO,RTO,RTO,RTO,83676.868,False
4/6/2024 4:00:00 AM,4/6/2024 12:00:00 AM,RTO,RTO,RTO,RTO,81035.739,False
4/6/2024 5:00:00 AM,4/6/2024 1:00:00 AM,RTO,RTO,RTO,RTO,79352.181,False
4/6/2024 6:00:00 AM,4/6/2024 2:00:00 AM,RTO,RTO,RTO,RTO,78384.019,False
4/6/2024 7:00:00 AM,4/6/2024 3:00:00 AM,RTO,RTO,RTO,RTO,78348.330,False
4/6/2024 8:00:00 AM,4/6/2024 4:00:00 AM,RTO,RTO,RTO,RTO,79100.132,False
4/6/2024 9:00:00 AM,4/6/2024 5:00:00 AM,RTO,RTO,RTO,RTO,81038.046,False
4/6/2024 10:00:00 AM,4/6/2024 6:00:00 AM,RTO,RTO,RTO,RTO,83871.014,False
4/6/2024 11:00:00 AM,4/6/2024 7:00:00 AM,RTO,RTO,RTO,RTO,85610.659,False
4/6/2024 12:00:00 PM,4/6/2024 8:00:00 AM,RTO,RTO,RTO,RTO,85512.383,False
4/6/2024 1:00:00 PM,4/6/2024 9:00:00 AM,RTO,RTO,RTO,RTO,84047.850,False
4/6/2024 2:00:00 PM,4/6/2024 10:00:00 AM,RTO,RTO,RTO,RTO,82797.472,False
4/6/2024 3:00:00 PM,4/6/2024 11:00:00 AM,RTO,RTO,RTO,RTO,81357.374,False
4/6/2024 4:00:00 PM,4/6/2024 12:00:00 PM,RTO,RTO,RTO,RTO,79605.708,False
4/6/2024 5:00:00 PM,4/6/2024 1:00:00 PM,RTO,RTO,RTO,RTO,78336.225,False
4/6/2024 6:00:00 PM,4/6/2024 2:00:00 PM,RTO,RTO,RTO,RTO,76930.738,False
4/6/2024 7:00:00 PM,4/6/2024 3:00:00 PM,RTO,RTO,RTO,RTO,76664.637,False
4/6/2024 8:00:00 PM,4/6/2024 4:00:00 PM,RTO,RTO,RTO,RTO,77219.539,False
4/6/2024 9:00:00 PM,4/6/2024 5:00:00 PM,RTO,RTO,RTO,RTO,78213.570,False
4/6/2024 10:00:00 PM,4/6/2024 6:00:00 PM,RTO,RTO,RTO,RTO,79295.796,False
4/6/2024 11:00:00 PM,4/6/2024 7:00:00 PM,RTO,RTO,RTO,RTO,81393.049,False
4/7/2024 12:00:00 AM,4/6/2024 8:00:00 PM,RTO,RTO,RTO,RTO,83629.916,False
4/7/2024 1:00:00 AM,4/6/2024 9:00:00 PM,RTO,RTO,RTO,RTO,82868.491,False
4/7/2024 2:00:00 AM,4/6/2024 10:00:00 PM,RTO,RTO,RTO,RTO,80698.307,False
4/7/2024 3:00:00 AM,4/6/2024 11:00:00 PM,RTO,RTO,RTO,RTO,78074.159,False
4/7/2024 4:00:00 AM,4/7/2024 12:00:00 AM,RTO,RTO,RTO,RTO,75954.240,False
4/7/2024 5:00:00 AM,4/7/2024 1:00:00 AM,RTO,RTO,RTO,RTO,74658.126,False
4/7/2024 6:00:00 AM,4/7/2024 2:00:00 AM,RTO,RTO,RTO,RTO,74277.455,False
4/7/2024 7:00:00 AM,4/7/2024 3:00:00 AM,RTO,RTO,RTO,RTO,74282.281,False
4/7/2024 8:00:00 AM,4/7/2024 4:00:00 AM,RTO,RTO,RTO,RTO,75083.551,False
4/7/2024 9:00:00 AM,4/7/2024 5:00:00 AM,RTO,RTO,RTO,RTO,76935.209,False
4/7/2024 10:00:00 AM,4/7/2024 6:00:00 AM,RTO,RTO,RTO,RTO,79398.772,False
4/7/2024 11:00:00 AM,4/7/2024 7:00:00 AM,RTO,RTO,RTO,RTO,80847.939,False
4/7/2024 12:00:00 PM,4/7/2024 8:00:00 AM,RTO,RTO,RTO,RTO,80100.390,False
4/7/2024 1:00:00 PM,4/7/2024 9:00:00 AM,RTO,RTO,RTO,RTO,77920.030,False
4/7/2024 2:00:00 PM,4/7/2024 10:00:00 AM,RTO,RTO,RTO,RTO,76058.358,False
4/7/2024 3:00:00 PM,4/7/2024 11:00:00 AM,RTO,RTO,RTO,RTO,74673.340,False
4/7/2024 4:00:00 PM,4/7/2024 12:00:00 PM,RTO,RTO,RTO,RTO,73255.607,False
4/7/2024 5:00:00 PM,4/7/2024 1:00:00 PM,RTO,RTO,RTO,RTO,71926.472,False
4/7/2024 6:00:00 PM,4/7/2024 2:00:00 PM,RTO,RTO,RTO,RTO,71457.928,False
4/7/2024 7:00:00 PM,4/7/2024 3:00:00 PM,RTO,RTO,RTO,RTO,71382.764,False
4/7/2024 8:00:00 PM,4/7/2024 4:00:00 PM,RTO,RTO,RTO,RTO,72806.982,False
4/7/2024 9:00:00 PM,4/7/2024 5:00:00 PM,RTO,RTO,RTO,RTO,74836.898,False
4/7/2024 10:00:00 PM,4/7/2024 6:00:00 PM,RTO,RTO,RTO,RTO,77123.050,False
4/7/2024 11:00:00 PM,4/7/2024 7:00:00 PM,RTO,RTO,RTO,RTO,79503.824,False
4/8/2024 12:00:00 AM,4/7/2024 8:00:00 PM,RTO,RTO,RTO,RTO,81901.796,False
4/8/2024 1:00:00 AM,4/7/2024 9:00:00 PM,RTO,RTO,RTO,RTO,80228.340,False
4/8/2024 2:00:00 AM,4/7/2024 10:00:00 PM,RTO,RTO,RTO,RTO,77100.974,False
4/8/2024 3:00:00 AM,4/7/2024 11:00:00 PM,RTO,RTO,RTO,RTO,73796.534,False
4/8/2024 4:00:00 AM,4/8/2024 12:00:00 AM,RTO,RTO,RTO,RTO,71322.950,False
4/8/2024 5:00:00 AM,4/8/2024 1:00:00 AM,RTO,RTO,RTO,RTO,70098.610,False
4/8/2024 6:00:00 AM,4/8/2024 2:00:00 AM,RTO,RTO,RTO,RTO,69845.361,False
4/8/2024 7:00:00 AM,4/8/2024 3:00:00 AM,RTO,RTO,RTO,RTO,70479.903,False
4/8/2024 8:00:00 AM,4/8/2024 4:00:00 AM,RTO,RTO,RTO,RTO,72826.048,False
4/8/2024 9:00:00 AM,4/8/2024 5:00:00 AM,RTO,RTO,RTO,RTO,77814.471,False
4/8/2024 10:00:00 AM,4/8/2024 6:00:00 AM,RTO,RTO,RTO,RTO,84668.319,False
4/8/2024 11:00:00 AM,4/8/2024 7:00:00 AM,RTO,RTO,RTO,RTO,88004.414,False
4/8/2024 12:00:00 PM,4/8/2024 8:00:00 AM,RTO,RTO,RTO,RTO,86376.014,False
4/8/2024 1:00:00 PM,4/8/2024 9:00:00 AM,RTO,RTO,RTO,RTO,83710.213,False
4/8/2024 2:00:00 PM,4/8/2024 10:00:00 AM,RTO,RTO,RTO,RTO,81732.247,False
4/8/2024 3:00:00 PM,4/8/2024 11:00:00 AM,RTO,RTO,RTO,RTO,80367.912,False
4/8/2024 4:00:00 PM,4/8/2024 12:00:00 PM,RTO,RTO,RTO,RTO,79313.838,False
4/8/2024 5:00:00 PM,4/8/2024 1:00:00 PM,RTO,RTO,RTO,RTO,78717.160,False
4/8/2024 6:00:00 PM,4/8/2024 2:00:00 PM,RTO,RTO,RTO,RTO,79300.665,False
4/8/2024 7:00:00 PM,4/8/2024 3:00:00 PM,RTO,RTO,RTO,RTO,80924.575,False
4/8/2024 8:00:00 PM,4/8/2024 4:00:00 PM,RTO,RTO,RTO,RTO,79619.052,False
4/8/2024 9:00:00 PM,4/8/2024 5:00:00 PM,RTO,RTO,RTO,RTO,81117.103,False
4/8/2024 10:00:00 PM,4/8/2024 6:00:00 PM,RTO,RTO,RTO,RTO,82499.349,False
4/8/2024 11:00:00 PM,4/8/2024 7:00:00 PM,RTO,RTO,RTO,RTO,84258.329,False
4/9/2024 12:00:00 AM,4/8/2024 8:00:00 PM,RTO,RTO,RTO,RTO,85804.635,False
4/9/2024 1:00:00 AM,4/8/2024 9:00:00 PM,RTO,RTO,RTO,RTO,83393.887,False
4/9/2024 2:00:00 AM,4/8/2024 10:00:00 PM,RTO,RTO,RTO,RTO,78711.645,False
4/9/2024 3:00:00 AM,4/8/2024 11:00:00 PM,RTO,RTO,RTO,RTO,74143.194,False
4/9/2024 4:00:00 AM,4/9/2024 12:00:00 AM,RTO,RTO,RTO,RTO,70767.590,False
4/9/2024 5:00:00 AM,4/9/2024 1:00:00 AM,RTO,RTO,RTO,RTO,68570.341,False
4/9/2024 6:00:00 AM,4/9/2024 2:00:00 AM,RTO,RTO,RTO,RTO,67652.557,False
4/9/2024 7:00:00 AM,4/9/2024 3:00:00 AM,RTO,RTO,RTO,RTO,67627.972,False
4/9/2024 8:00:00 AM,4/9/2024 4:00:00 AM,RTO,RTO,RTO,RTO,69215.473,False
4/9/2024 9:00:00 AM,4/9/2024 5:00:00 AM,RTO,RTO,RTO,RTO,73264.741,False
4/9/2024 10:00:00 AM,4/9/2024 6:00:00 AM,RTO,RTO,RTO,RTO,79805.650,False
4/9/2024 11:00:00 AM,4/9/2024 7:00:00 AM,RTO,RTO,RTO,RTO,83305.443,False
4/9/2024 12:00:00 PM,4/9/2024 8:00:00 AM,RTO,RTO,RTO,RTO,83089.982,False
4/9/2024 1:00:00 PM,4/9/2024 9:00:00 AM,RTO,RTO,RTO,RTO,81553.668,False
4/9/2024 2:00:00 PM,4/9/2024 10:00:00 AM,RTO,RTO,RTO,RTO,81024.548,False
4/9/2024 3:00:00 PM,4/9/2024 11:00:00 AM,RTO,RTO,RTO,RTO,80584.238,False
4/9/2024 4:00:00 PM,4/9/2024 12:00:00 PM,RTO,RTO,RTO,RTO,80476.597,False
4/9/2024 5:00:00 PM,4/9/2024 1:00:00 PM,RTO,RTO,RTO,RTO,81043.994,False
4/9/2024 6:00:00 PM,4/9/2024 2:00:00 PM,RTO,RTO,RTO,RTO,81144.466,False
4/9/2024 7:00:00 PM,4/9/2024 3:00:00 PM,RTO,RTO,RTO,RTO,81339.476,False
4/9/2024 8:00:00 PM,4/9/2024 4:00:00 PM,RTO,RTO,RTO,RTO,82306.146,False
4/9/2024 9:00:00 PM,4/9/2024 5:00:00 PM,RTO,RTO,RTO,RTO,83854.483,False
4/9/2024 10:00:00 PM,4/9/2024 6:00:00 PM,RTO,RTO,RTO,RTO,84650.994,False
4/9/2024 11:00:00 PM,4/9/2024 7:00:00 PM,RTO,RTO,RTO,RTO,85717.210,False
4/10/2024 12:00:00 AM,4/9/2024 8:00:00 PM,RTO,RTO,RTO,RTO,86538.755,False
4/10/2024 1:00:00 AM,4/9/2024 9:00:00 PM,RTO,RTO,RTO,RTO,83739.895,False
4/10/2024 2:00:00 AM,4/9/2024 10:00:00 PM,RTO,RTO,RTO,RTO,78783.904,False
4/10/2024 3:00:00 AM,4/9/2024 11:00:00 PM,RTO,RTO,RTO,RTO,73986.633,False
4/10/2024 4:00:00 AM,4/10/2024 12:00:00 AM,RTO,RTO,RTO,RTO,70295.208,False
4/10/2024 5:00:00 AM,4/10/2024 1:00:00 AM,RTO,RTO,RTO,RTO,67982.962,False
4/10/2024 6:00:00 AM,4/10/2024 2:00:00 AM,RTO,RTO,RTO,RTO,66610.656,False
4/10/2024 7:00:00 AM,4/10/2024 3:00:00 AM,RTO,RTO,RTO,RTO,66155.717,False
4/10/2024 8:00:00 AM,4/10/2024 4:00:00 AM,RTO,RTO,RTO,RTO,67271.271,False
4/10/2024 9:00:00 AM,4/10/2024 5:00:00 AM,RTO,RTO,RTO,RTO,70730.221,False
4/10/2024 10:00:00 AM,4/10/2024 6:00:00 AM,RTO,RTO,RTO,RTO,76899.787,False
4/10/2024 11:00:00 AM,4/10/2024 7:00:00 AM,RTO,RTO,RTO,RTO,80939.153,False
4/10/2024 12:00:00 PM,4/10/2024 8:00:00 AM,RTO,RTO,RTO,RTO,82369.139,False
4/10/2024 1:00:00 PM,4/10/2024 9:00:00 AM,RTO,RTO,RTO,RTO,82550.576,False
4/10/2024 2:00:00 PM,4/10/2024 10:00:00 AM,RTO,RTO,RTO,RTO,82290.473,False
4/10/2024 3:00:00 PM,4/10/2024 11:00:00 AM,RTO,RTO,RTO,RTO,81978.936,False
4/10/2024 4:00:00 PM,4/10/2024 12:00:00 PM,RTO,RTO,RTO,RTO,81915.622,False
4/10/2024 5:00:00 PM,4/10/2024 1:00:00 PM,RTO,RTO,RTO,RTO,82093.123,False
4/10/2024 6:00:00 PM,4/10/2024 2:00:00 PM,RTO,RTO,RTO,RTO,82368.093,False
4/10/2024 7:00:00 PM,4/10/2024 3:00:00 PM,RTO,RTO,RTO,RTO,82981.620,False
4/10/2024 8:00:00 PM,4/10/2024 4:00:00 PM,RTO,RTO,RTO,RTO,83765.966,False
4/10/2024 9:00:00 PM,4/10/2024 5:00:00 PM,RTO,RTO,RTO,RTO,85151.898,False
4/10/2024 10:00:00 PM,4/10/2024 6:00:00 PM,RTO,RTO,RTO,RTO,85526.219,False
4/10/2024 11:00:00 PM,4/10/2024 7:00:00 PM,RTO,RTO,RTO,RTO,86303.013,False
4/11/2024 12:00:00 AM,4/10/2024 8:00:00 PM,RTO,RTO,RTO,RTO,87252.511,False
4/11/2024 1:00:00 AM,4/10/2024 9:00:00 PM,RTO,RTO,RTO,RTO,84786.395,False
4/11/2024 2:00:00 AM,4/10/2024 10:00:00 PM,RTO,RTO,RTO,RTO,79841.842,False
4/11/2024 3:00:00 AM,4/10/2024 11:00:00 PM,RTO,RTO,RTO,RTO,74915.863,False
4/11/2024 4:00:00 AM,4/11/2024 12:00:00 AM,RTO,RTO,RTO,RTO,71159.843,False
4/11/2024 5:00:00 AM,4/11/2024 1:00:00 AM,RTO,RTO,RTO,RTO,68716.377,False
4/11/2024 6:00:00 AM,4/11/2024 2:00:00 AM,RTO,RTO,RTO,RTO,67443.924,False
4/11/2024 7:00:00 AM,4/11/2024 3:00:00 AM,RTO,RTO,RTO,RTO,67028.246,False
4/11/2024 8:00:00 AM,4/11/2024 4:00:00 AM,RTO,RTO,RTO,RTO,67795.710,False
4/11/2024 9:00:00 AM,4/11/2024 5:00:00 AM,RTO,RTO,RTO,RTO,71327.256,False
4/11/2024 10:00:00 AM,4/11/2024 6:00:00 AM,RTO,RTO,RTO,RTO,77769.093,False
4/11/2024 11:00:00 AM,4/11/2024 7:00:00 AM,RTO,RTO,RTO,RTO,82201.324,False
4/11/2024 12:00:00 PM,4/11/2024 8:00:00 AM,RTO,RTO,RTO,RTO,83999.684,False
4/11/2024 1:00:00 PM,4/11/2024 9:00:00 AM,RTO,RTO,RTO,RTO,84804.185,False
4/11/2024 2:00:00 PM,4/11/2024 10:00:00 AM,RTO,RTO,RTO,RTO,85131.285,False
4/11/2024 3:00:00 PM,4/11/2024 11:00:00 AM,RTO,RTO,RTO,RTO,85415.567,False
4/11/2024 4:00:00 PM,4/11/2024 12:00:00 PM,RTO,RTO,RTO,RTO,85412.327,False
4/11/2024 5:00:00 PM,4/11/2024 1:00:00 PM,RTO,RTO,RTO,RTO,85283.824,False
4/11/2024 6:00:00 PM,4/11/2024 2:00:00 PM,RTO,RTO,RTO,RTO,84915.111,False
4/11/2024 7:00:00 PM,4/11/2024 3:00:00 PM,RTO,RTO,RTO,RTO,85064.880,False
4/11/2024 8:00:00 PM,4/11/2024 4:00:00 PM,RTO,RTO,RTO,RTO,85567.173,False
4/11/2024 9:00:00 PM,4/11/2024 5:00:00 PM,RTO,RTO,RTO,RTO,86205.541,False
4/11/2024 10:00:00 PM,4/11/2024 6:00:00 PM,RTO,RTO,RTO,RTO,86396.469,False
4/11/2024 11:00:00 PM,4/11/2024 7:00:00 PM,RTO,RTO,RTO,RTO,86709.217,False
4/12/2024 12:00:00 AM,4/11/2024 8:00:00 PM,RTO,RTO,RTO,RTO,87109.458,False
4/12/2024 1:00:00 AM,4/11/2024 9:00:00 PM,RTO,RTO,RTO,RTO,84524.398,False
4/12/2024 2:00:00 AM,4/11/2024 10:00:00 PM,RTO,RTO,RTO,RTO,80027.161,False
4/12/2024 3:00:00 AM,4/11/2024 11:00:00 PM,RTO,RTO,RTO,RTO,75629.778,False
4/12/2024 4:00:00 AM,4/12/2024 12:00:00 AM,RTO,RTO,RTO,RTO,72180.914,False
4/12/2024 5:00:00 AM,4/12/2024 1:00:00 AM,RTO,RTO,RTO,RTO,69856.495,False
4/12/2024 6:00:00 AM,4/12/2024 2:00:00 AM,RTO,RTO,RTO,RTO,68410.429,False
4/12/2024 7:00:00 AM,4/12/2024 3:00:00 AM,RTO,RTO,RTO,RTO,67942.926,False
4/12/2024 8:00:00 AM,4/12/2024 4:00:00 AM,RTO,RTO,RTO,RTO,68595.025,False
4/12/2024 9:00:00 AM,4/12/2024 5:00:00 AM,RTO,RTO,RTO,RTO,72037.416,False
4/12/2024 10:00:00 AM,4/12/2024 6:00:00 AM,RTO,RTO,RTO,RTO,78175.810,False
4/12/2024 11:00:00 AM,4/12/2024 7:00:00 AM,RTO,RTO,RTO,RTO,82405.411,False
4/12/2024 12:00:00 PM,4/12/2024 8:00:00 AM,RTO,RTO,RTO,RTO,84167.063,False
4/12/2024 1:00:00 PM,4/12/2024 9:00:00 AM,RTO,RTO,RTO,RTO,84623.972,False
4/12/2024 2:00:00 PM,4/12/2024 10:00:00 AM,RTO,RTO,RTO,RTO,84398.736,False
4/12/2024 3:00:00 PM,4/12/2024 11:00:00 AM,RTO,RTO,RTO,RTO,83862.662,False
4/12/2024 4:00:00 PM,4/12/2024 12:00:00 PM,RTO,RTO,RTO,RTO,83585.509,False
4/12/2024 5:00:00 PM,4/12/2024 1:00:00 PM,RTO,RTO,RTO,RTO,82620.577,False
4/12/2024 6:00:00 PM,4/12/2024 2:00:00 PM,RTO,RTO,RTO,RTO,81808.811,False
4/12/2024 7:00:00 PM,4/12/2024 3:00:00 PM,RTO,RTO,RTO,RTO,81244.381,False
4/12/2024 8:00:00 PM,4/12/2024 4:00:00 PM,RTO,RTO,RTO,RTO,81334.224,False
4/12/2024 9:00:00 PM,4/12/2024 5:00:00 PM,RTO,RTO,RTO,RTO,81873.042,False
4/12/2024 10:00:00 PM,4/12/2024 6:00:00 PM,RTO,RTO,RTO,RTO,82292.653,False
4/12/2024 11:00:00 PM,4/12/2024 7:00:00 PM,RTO,RTO,RTO,RTO,82886.824,False
4/13/2024 12:00:00 AM,4/12/2024 8:00:00 PM,RTO,RTO,RTO,RTO,83817.562,False
4/13/2024 1:00:00 AM,4/12/2024 9:00:00 PM,RTO,RTO,RTO,RTO,81854.830,False
4/13/2024 2:00:00 AM,4/12/2024 10:00:00 PM,RTO,RTO,RTO,RTO,78463.920,False
4/13/2024 3:00:00 AM,4/12/2024 11:00:00 PM,RTO,RTO,RTO,RTO,74496.900,False
4/13/2024 4:00:00 AM,4/13/2024 12:00:00 AM,RTO,RTO,RTO,RTO,71269.800,False
4/13/2024 5:00:00 AM,4/13/2024 1:00:00 AM,RTO,RTO,RTO,RTO,69162.062,False
4/13/2024 6:00:00 AM,4/13/2024 2:00:00 AM,RTO,RTO,RTO,RTO,67893.709,False
4/13/2024 7:00:00 AM,4/13/2024 3:00:00 AM,RTO,RTO,RTO,RTO,67321.738,False
