timestamp,station,temperature_c,dew_point_c,sea_level_pressure_hpa,wind_speed_mps,visibility_m
2021-01-01 19:21:00,72403093738,1.7,-0.6,,2.6,16093.0
2021-01-01 19:52:00,72403093738,1.7,-0.6,1026.8,2.1,12875.0
2021-01-01 20:05:00,72403093738,1.7,-0.6,,1.5,6437.0
2021-01-01 20:09:00,72403093738,1.7,-0.6,,1.5,3219.0
2021-01-01 20:52:00,72403093738,1.1,0.0,1025.7,3.1,3219.0
2021-01-01 21:52:00,72403093738,1.1,0.6,1023.6,2.1,4023.0
2021-01-01 21:59:00,72403093738,1.1,0.6,,0.0,4828.0
2021-01-01 22:52:00,72403093738,1.1,0.6,1023.7,2.1,4828.0
2021-01-01 23:32:00,72403093738,1.1,0.6,,3.1,4023.0
2021-01-01 23:52:00,72403093738,1.1,0.0,1023.1,3.6,4023.0
2021-01-02 00:00:00,72403093738,1.1,0.0,1023.1,3.6,4000.0
2021-01-02 00:37:00,72403093738,1.1,0.0,,3.6,6437.0
2021-01-02 00:52:00,72403093738,1.1,0.0,1022.8,4.1,6437.0
2021-01-02 00:57:00,72403093738,1.1,0.0,,4.1,4828.0
2021-01-02 01:13:00,72403093738,1.1,0.6,,1.5,6437.0
2021-01-02 01:46:00,72403093738,1.0,1.0,,0.0,6437.0
2021-01-02 01:52:00,72403093738,1.1,0.6,1020.0,0.0,6437.0
2021-01-02 02:11:00,72403093738,1.1,0.6,,3.1,9656.0
2021-01-02 02:32:00,72403093738,1.1,0.0,,8.8,9656.0
2021-01-02 02:50:00,72403093738,2.0,1.0,,4.1,11265.0
2021-01-02 02:52:00,72403093738,1.7,1.1,1016.8,3.1,11265.0
2021-01-02 03:50:00,72403093738,2.0,1.0,,2.1,16093.0
2021-01-02 03:52:00,72403093738,1.7,0.6,1016.3,2.1,16093.0
2021-01-02 04:37:00,72403093738,1.7,0.6,,1.5,4828.0
2021-01-02 04:50:00,72403093738,2.0,1.0,,0.0,8047.0
2021-01-02 04:52:00,72403093738,1.7,1.1,1015.1,1.5,8047.0
2021-01-02 04:59:00,72403093738,,,,,
2021-01-02 05:25:00,72403093738,1.7,1.1,,0.0,4023.0
2021-01-02 05:35:00,72403093738,1.7,1.1,,0.0,3219.0
2021-01-02 05:50:00,72403093738,2.0,1.0,,1.5,4023.0
2021-01-02 05:52:00,72403093738,1.7,1.1,1013.4,1.5,4023.0
2021-01-02 06:00:00,72403093738,1.7,1.1,1013.4,1.5,4000.0
2021-01-02 06:52:00,72403093738,2.2,1.7,1012.8,0.0,6437.0
2021-01-02 07:12:00,72403093738,2.2,1.7,,1.5,4023.0
2021-01-02 07:52:00,72403093738,2.2,1.7,1011.4,2.1,3219.0
2021-01-02 07:58:00,72403093738,2.2,1.7,,2.6,2414.0
2021-01-02 08:38:00,72403093738,2.2,1.7,,2.6,2012.0
2021-01-02 08:52:00,72403093738,2.2,1.7,1010.7,1.5,1609.0
2021-01-02 09:10:00,72403093738,2.2,2.2,,2.6,1207.0
2021-01-02 09:30:00,72403093738,2.8,2.2,,2.6,1609.0
2021-01-02 09:52:00,72403093738,2.8,2.2,1010.5,0.0,1609.0
2021-01-02 09:56:00,72403093738,2.8,2.2,,2.1,1207.0
2021-01-02 10:52:00,72403093738,2.8,2.8,1011.6,3.6,1207.0
2021-01-02 11:50:00,72403093738,3.0,2.0,,0.0,1609.0
2021-01-02 11:52:00,72403093738,2.8,1.7,1012.3,0.0,1609.0
2021-01-02 11:59:00,72403093738,2.8,2.2,,1.5,4828.0
2021-01-02 12:00:00,72403093738,2.8,1.7,1012.3,0.0,1600.0
2021-01-02 12:32:00,72403093738,2.8,2.2,,1.5,6437.0
2021-01-02 12:52:00,72403093738,2.8,2.8,1012.7,1.5,6437.0
2021-01-02 13:02:00,72403093738,2.8,2.8,,1.5,2816.0
2021-01-02 13:36:00,72403093738,3.3,2.8,,2.6,3219.0
2021-01-02 13:52:00,72403093738,3.3,2.8,1013.1,2.1,2012.0
2021-01-02 14:00:00,72403093738,3.3,3.3,,2.1,402.0
2021-01-02 14:52:00,72403093738,4.4,4.4,1014.1,0.0,402.0
2021-01-02 15:37:00,72403093738,5.0,4.4,,0.0,1609.0
2021-01-02 15:50:00,72403093738,6.0,4.0,,0.0,1207.0
2021-01-02 15:52:00,72403093738,5.6,5.0,1014.8,0.0,1207.0
2021-01-02 15:57:00,72403093738,5.6,5.0,,0.0,6437.0
2021-01-02 16:52:00,72403093738,10.6,7.2,1014.2,3.6,16093.0
2021-01-02 17:52:00,72403093738,13.3,4.4,1014.7,9.8,16093.0
2021-01-02 18:00:00,72403093738,13.3,4.4,1014.7,9.8,16000.0
2021-01-02 18:52:00,72403093738,12.8,3.9,1015.7,7.7,16093.0
2021-01-02 19:52:00,72403093738,12.8,4.4,1016.7,6.7,16093.0
2021-01-02 20:52:00,72403093738,11.7,3.9,1017.1,5.7,16093.0
2021-01-02 21:52:00,72403093738,10.0,3.9,1017.9,4.1,16093.0
2021-01-02 22:52:00,72403093738,9.4,3.9,1018.2,3.1,16093.0
2021-01-02 23:52:00,72403093738,9.4,3.3,1018.6,2.6,16093.0
2021-01-03 00:00:00,72403093738,9.4,3.3,1018.6,2.6,16000.0
2021-01-03 00:52:00,72403093738,8.3,3.3,1018.7,3.6,16093.0
2021-01-03 01:52:00,72403093738,7.2,2.8,1018.4,3.6,16093.0
2021-01-03 02:52:00,72403093738,6.1,2.2,1018.8,3.6,16093.0
2021-01-03 03:52:00,72403093738,5.0,1.7,1018.7,3.1,16093.0
2021-01-03 04:52:00,72403093738,4.4,1.1,1018.0,2.6,16093.0
2021-01-03 04:59:00,72403093738,,,,,
2021-01-03 05:52:00,72403093738,3.3,1.1,1018.4,1.5,16093.0
2021-01-03 06:00:00,72403093738,3.3,1.1,1018.4,1.5,16000.0
2021-01-03 06:52:00,72403093738,3.9,2.2,1019.1,1.5,16093.0
2021-01-03 07:52:00,72403093738,4.4,2.2,1017.8,0.0,16093.0
2021-01-03 08:52:00,72403093738,5.0,2.2,1018.1,1.5,16093.0
2021-01-03 09:52:00,72403093738,3.9,2.2,1016.8,0.0,16093.0
2021-01-03 10:52:00,72403093738,3.9,2.8,1017.8,2.6,8047.0
2021-01-03 11:36:00,72403093738,3.9,2.8,,1.5,9656.0
2021-01-03 11:52:00,72403093738,3.9,2.8,1017.8,1.5,12875.0
2021-01-03 12:00:00,72403093738,3.9,2.8,1017.8,1.5,12000.0
2021-01-03 12:52:00,72403093738,3.9,2.8,1017.2,2.6,16093.0
2021-01-03 13:50:00,72403093738,4.0,2.0,,3.1,14484.0
2021-01-03 13:52:00,72403093738,3.3,2.2,1016.3,3.6,14484.0
2021-01-03 14:50:00,72403093738,4.0,2.0,,2.6,14484.0
2021-01-03 14:52:00,72403093738,3.9,2.2,1015.9,2.6,14484.0
2021-01-03 15:52:00,72403093738,3.9,2.2,1014.8,3.1,12875.0
2021-01-03 16:52:00,72403093738,3.9,2.8,1014.0,2.1,8047.0
2021-01-03 17:33:00,72403093738,3.9,2.8,,2.1,4828.0
2021-01-03 17:52:00,72403093738,3.9,2.8,1013.0,2.1,4828.0
2021-01-03 18:00:00,72403093738,3.9,2.8,1013.0,2.1,4800.0
2021-01-03 18:04:00,72403093738,3.9,2.8,,2.6,4023.0
2021-01-03 18:13:00,72403093738,3.9,2.8,,3.1,3219.0
2021-01-03 18:36:00,72403093738,3.3,2.8,,4.6,2816.0
2021-01-03 18:50:00,72403093738,3.0,2.0,,4.1,3219.0
2021-01-03 18:52:00,72403093738,3.3,2.2,1013.2,4.1,3219.0
2021-01-03 19:52:00,72403093738,3.3,2.2,1014.0,3.6,3219.0
2021-01-03 20:19:00,72403093738,3.3,2.2,,2.6,4828.0
2021-01-03 20:52:00,72403093738,3.3,2.2,1013.8,2.6,9656.0
2021-01-03 21:27:00,72403093738,3.9,2.8,,3.1,16093.0
2021-01-03 21:52:00,72403093738,3.9,2.8,1013.9,3.1,16093.0
2021-01-03 22:52:00,72403093738,3.9,2.8,1014.0,3.1,16093.0
2021-01-03 23:52:00,72403093738,3.9,2.8,1014.4,3.1,16093.0
2021-01-04 00:00:00,72403093738,3.9,2.8,1014.4,3.1,16000.0
2021-01-04 00:52:00,72403093738,3.9,2.8,1014.9,2.1,12875.0
2021-01-04 01:52:00,72403093738,3.9,2.8,1015.3,2.6,14484.0
2021-01-04 02:46:00,72403093738,3.0,2.0,,2.1,12875.0
2021-01-04 02:52:00,72403093738,2.2,1.7,1015.4,1.5,11265.0
2021-01-04 03:52:00,72403093738,1.7,1.1,1015.5,2.1,9656.0
2021-01-04 04:39:00,72403093738,1.1,0.6,,2.1,8047.0
2021-01-04 04:52:00,72403093738,1.1,0.6,1015.3,2.1,8047.0
2021-01-04 04:59:00,72403093738,,,,,
2021-01-04 05:20:00,72403093738,1.1,0.6,,0.0,4023.0
2021-01-04 05:35:00,72403093738,1.1,0.6,,0.0,402.0
2021-01-04 05:52:00,72403093738,0.6,0.0,1015.3,1.5,402.0
2021-01-04 06:00:00,72403093738,0.6,0.0,1015.3,1.5,400.0
2021-01-04 06:07:00,72403093738,0.6,0.0,,2.1,2816.0
2021-01-04 06:14:00,72403093738,0.6,0.0,,2.6,4828.0
2021-01-04 06:52:00,72403093738,0.0,-0.6,1015.7,0.0,9656.0
2021-01-04 07:52:00,72403093738,0.0,-0.6,1015.6,0.0,11265.0
2021-01-04 08:52:00,72403093738,-0.6,-1.1,1015.7,2.1,11265.0
2021-01-04 09:52:00,72403093738,-1.7,-2.2,1015.7,0.0,9656.0
2021-01-04 10:52:00,72403093738,-1.7,-2.2,1016.4,0.0,9656.0
2021-01-04 11:52:00,72403093738,-1.7,-2.8,1016.8,0.0,9656.0
2021-01-04 12:00:00,72403093738,-1.7,-2.8,1016.8,0.0,9000.0
2021-01-04 12:52:00,72403093738,-1.1,-2.2,1017.5,0.0,9656.0
2021-01-04 13:52:00,72403093738,1.1,0.0,1018.0,0.0,12875.0
2021-01-04 14:52:00,72403093738,5.0,2.2,1018.2,2.1,16093.0
2021-01-04 15:52:00,72403093738,6.1,2.2,1017.8,3.1,16093.0
2021-01-04 16:52:00,72403093738,6.1,1.7,1016.8,3.6,16093.0
2021-01-04 17:52:00,72403093738,6.7,2.2,1015.9,2.6,16093.0
2021-01-04 18:00:00,72403093738,6.7,2.2,1015.9,2.6,16000.0
2021-01-04 18:52:00,72403093738,6.7,1.1,1015.4,4.6,16093.0
2021-01-04 19:52:00,72403093738,6.7,0.6,1015.4,2.6,16093.0
2021-01-04 20:52:00,72403093738,6.1,0.0,1015.5,3.6,16093.0
2021-01-04 21:52:00,72403093738,5.6,0.6,1015.6,2.6,16093.0
2021-01-04 22:52:00,72403093738,5.0,1.1,1016.0,2.1,16093.0
2021-01-04 23:52:00,72403093738,5.0,1.1,1016.3,2.6,16093.0
2021-01-05 00:00:00,72403093738,5.0,1.1,1016.3,2.6,16000.0
2021-01-05 00:52:00,72403093738,5.0,1.1,1015.4,3.1,16093.0
2021-01-05 01:52:00,72403093738,3.9,1.7,1015.2,0.0,16093.0
2021-01-05 02:52:00,72403093738,3.9,1.1,1015.0,1.5,16093.0
2021-01-05 03:52:00,72403093738,3.9,1.1,1014.5,0.0,16093.0
2021-01-05 04:52:00,72403093738,3.3,1.7,1013.9,0.0,16093.0
2021-01-05 04:59:00,72403093738,,,,,
2021-01-05 05:52:00,72403093738,3.9,1.7,1013.9,1.5,16093.0
2021-01-05 06:00:00,72403093738,3.9,1.7,1013.9,1.5,16000.0
2021-01-05 06:52:00,72403093738,3.3,1.1,1013.6,0.0,16093.0
2021-01-05 07:52:00,72403093738,3.3,1.1,1013.6,1.5,16093.0
2021-01-05 08:52:00,72403093738,3.3,1.1,1013.4,0.0,16093.0
2021-01-05 09:52:00,72403093738,3.3,1.7,1013.7,1.5,16093.0
2021-01-05 10:10:00,72403093738,3.3,1.7,,1.5,16093.0
2021-01-05 10:52:00,72403093738,3.3,2.2,1013.7,1.5,8047.0
2021-01-05 11:50:00,72403093738,3.0,2.0,,0.0,8047.0
2021-01-05 11:52:00,72403093738,3.3,2.2,1013.7,0.0,8047.0
2021-01-05 12:00:00,72403093738,3.3,2.2,1013.7,0.0,8000.0
2021-01-05 12:21:00,72403093738,3.3,2.2,,4.1,9656.0
2021-01-05 12:29:00,72403093738,2.8,1.7,,2.6,9656.0
2021-01-05 12:42:00,72403093738,2.8,1.7,,1.5,9656.0
2021-01-05 12:52:00,72403093738,2.8,1.7,1013.9,0.0,9656.0
2021-01-05 13:04:00,72403093738,2.8,1.1,,1.5,12875.0
2021-01-05 13:52:00,72403093738,2.8,2.2,1014.1,0.0,16093.0
2021-01-05 14:52:00,72403093738,3.9,1.7,1014.0,0.0,16093.0
2021-01-05 15:52:00,72403093738,3.9,1.1,1013.7,0.0,16093.0
2021-01-05 16:52:00,72403093738,3.9,2.2,1013.1,2.1,16093.0
2021-01-05 17:52:00,72403093738,4.4,1.7,1012.6,1.5,16093.0
2021-01-05 18:00:00,72403093738,4.4,1.7,1012.6,1.5,16000.0
2021-01-05 18:48:00,72403093738,4.0,2.0,,2.6,16093.0
2021-01-05 18:52:00,72403093738,4.4,1.7,1012.5,2.1,16093.0
2021-01-05 19:43:00,72403093738,3.3,0.6,,3.1,16093.0
2021-01-05 19:52:00,72403093738,3.3,1.1,1013.0,3.6,16093.0
2021-01-05 20:50:00,72403093738,3.0,1.0,,3.1,16093.0
2021-01-05 20:52:00,72403093738,3.3,1.1,1013.8,3.1,16093.0
2021-01-05 21:52:00,72403093738,3.3,1.7,1014.7,2.6,16093.0
2021-01-05 22:52:00,72403093738,3.3,1.7,1015.4,3.1,16093.0
2021-01-05 23:52:00,72403093738,3.3,1.7,1016.0,3.1,16093.0
2021-01-06 00:00:00,72403093738,3.3,1.7,1016.0,3.1,16000.0
2021-01-06 00:52:00,72403093738,3.3,1.7,1016.3,2.1,16093.0
2021-01-06 01:14:00,72403093738,3.3,1.7,,2.1,16093.0
2021-01-06 01:50:00,72403093738,3.0,2.0,,2.1,16093.0
2021-01-06 01:52:00,72403093738,3.3,1.7,1016.7,2.1,16093.0
2021-01-06 02:52:00,72403093738,3.3,0.6,1016.7,4.1,16093.0
2021-01-06 03:52:00,72403093738,3.3,0.0,1016.9,2.6,16093.0
2021-01-06 04:52:00,72403093738,3.3,0.0,1017.0,3.6,16093.0
2021-01-06 04:59:00,72403093738,,,,,
2021-01-06 05:52:00,72403093738,3.3,-1.1,1017.2,4.1,16093.0
2021-01-06 06:00:00,72403093738,3.3,-1.1,1017.2,4.1,16000.0
2021-01-06 06:52:00,72403093738,3.3,-1.1,1017.9,3.6,16093.0
2021-01-06 07:52:00,72403093738,3.3,-1.1,1018.0,4.1,16093.0
2021-01-06 08:52:00,72403093738,3.3,-1.1,1018.2,3.6,16093.0
2021-01-06 09:52:00,72403093738,3.3,-1.1,1018.5,3.6,16093.0
2021-01-06 10:52:00,72403093738,3.3,-1.7,1018.9,3.6,16093.0
2021-01-06 11:52:00,72403093738,3.9,-2.2,1019.6,3.6,16093.0
2021-01-06 12:00:00,72403093738,3.9,-2.2,1019.6,3.6,16000.0
2021-01-06 12:52:00,72403093738,3.9,-2.8,1020.1,3.6,16093.0
2021-01-06 13:52:00,72403093738,3.9,-2.8,1020.6,4.6,16093.0
2021-01-06 14:52:00,72403093738,4.4,-2.2,1021.1,5.1,16093.0
2021-01-06 15:52:00,72403093738,4.4,-2.2,1020.9,7.7,16093.0
2021-01-06 16:52:00,72403093738,5.0,-2.2,1020.2,5.7,16093.0
2021-01-06 17:52:00,72403093738,5.0,-2.2,1019.8,8.2,16093.0
2021-01-06 18:00:00,72403093738,5.0,-2.2,1019.8,8.2,16000.0
2021-01-06 18:52:00,72403093738,5.0,-2.2,1019.8,5.1,16093.0
2021-01-06 19:52:00,72403093738,5.0,-2.2,1020.3,7.2,16093.0
2021-01-06 20:52:00,72403093738,5.0,-2.8,1020.9,7.7,16093.0
2021-01-06 21:52:00,72403093738,4.4,-2.8,1021.6,6.2,16093.0
2021-01-06 22:52:00,72403093738,3.9,-3.3,1022.1,7.7,16093.0
2021-01-06 23:52:00,72403093738,3.3,-3.3,1022.1,3.6,16093.0
2021-01-07 00:00:00,72403093738,3.3,-3.3,1022.1,3.6,16000.0
2021-01-07 00:52:00,72403093738,2.8,-3.3,1022.2,2.1,16093.0
2021-01-07 01:52:00,72403093738,2.8,-2.8,1022.3,4.1,16093.0
2021-01-07 02:52:00,72403093738,2.2,-3.3,1022.1,3.1,16093.0
2021-01-07 03:52:00,72403093738,1.1,-3.3,1022.0,0.0,16093.0
2021-01-07 04:52:00,72403093738,2.8,-2.8,1021.7,3.6,16093.0
2021-01-07 04:59:00,72403093738,,,,,
2021-01-07 05:52:00,72403093738,2.8,-3.3,1022.1,6.2,16093.0
2021-01-07 06:00:00,72403093738,2.8,-3.3,1022.1,6.2,16000.0
2021-01-07 06:52:00,72403093738,1.7,-3.9,1022.3,4.6,16093.0
2021-01-07 07:52:00,72403093738,1.1,-4.4,1022.4,3.6,16093.0
2021-01-07 08:52:00,72403093738,1.1,-3.9,1022.0,5.1,16093.0
2021-01-07 09:52:00,72403093738,0.6,-3.9,1021.8,4.1,16093.0
2021-01-07 10:52:00,72403093738,0.6,-3.9,1022.3,4.1,16093.0
2021-01-07 11:52:00,72403093738,0.0,-3.9,1022.9,3.1,16093.0
2021-01-07 12:00:00,72403093738,0.0,-3.9,1022.9,3.1,16000.0
2021-01-07 12:52:00,72403093738,1.1,-3.9,1023.0,4.6,16093.0
2021-01-07 13:52:00,72403093738,2.8,-3.3,1023.7,3.6,16093.0
2021-01-07 14:52:00,72403093738,3.9,-3.3,1023.7,7.7,16093.0
2021-01-07 15:52:00,72403093738,5.0,-2.8,1023.1,7.2,16093.0
2021-01-07 16:52:00,72403093738,6.1,-2.8,1022.2,5.7,16093.0
2021-01-07 17:52:00,72403093738,6.7,-3.3,1021.6,5.7,16093.0
2021-01-07 18:00:00,72403093738,6.7,-3.3,1021.6,5.7,16000.0
2021-01-07 18:52:00,72403093738,7.2,-3.3,1021.1,6.2,16093.0
2021-01-07 19:52:00,72403093738,7.8,-3.9,1020.8,4.6,16093.0
2021-01-07 20:52:00,72403093738,7.2,-4.4,1020.9,4.6,16093.0
2021-01-07 21:52:00,72403093738,5.6,-4.4,1021.0,3.6,16093.0
2021-01-07 22:52:00,72403093738,5.0,-3.9,1021.3,3.1,16093.0
2021-01-07 23:52:00,72403093738,4.4,-3.9,1021.3,3.1,16093.0
2021-01-08 00:00:00,72403093738,4.4,-3.9,1021.3,3.1,16000.0
2021-01-08 00:52:00,72403093738,2.8,-3.9,1021.6,1.5,16093.0
2021-01-08 01:52:00,72403093738,-1.1,-4.4,1020.9,2.1,16093.0
2021-01-08 02:52:00,72403093738,2.2,-3.9,1021.0,2.1,16093.0
2021-01-08 03:52:00,72403093738,1.1,-4.4,1020.9,2.6,16093.0
2021-01-08 04:52:00,72403093738,-0.6,-4.4,1020.3,2.1,16093.0
2021-01-08 04:59:00,72403093738,,,,,
2021-01-08 05:52:00,72403093738,-0.6,-4.4,1020.4,0.0,16093.0
2021-01-08 06:00:00,72403093738,-0.6,-4.4,1020.4,0.0,16000.0
2021-01-08 06:52:00,72403093738,0.6,-3.9,1019.7,3.1,16093.0
2021-01-08 07:52:00,72403093738,1.1,-3.9,1018.7,2.6,16093.0
2021-01-08 08:52:00,72403093738,0.6,-4.4,1018.4,3.6,16093.0
2021-01-08 09:52:00,72403093738,0.6,-5.0,1018.2,2.1,16093.0
2021-01-08 10:52:00,72403093738,-0.6,-3.9,1018.7,1.5,16093.0
2021-01-08 11:52:00,72403093738,-0.6,-4.4,1019.0,2.1,16093.0
2021-01-08 12:00:00,72403093738,-0.6,-4.4,1019.0,2.1,16000.0
2021-01-08 12:52:00,72403093738,0.0,-4.4,1018.1,2.6,16093.0
2021-01-08 13:52:00,72403093738,0.0,-5.6,1017.9,5.1,16093.0
2021-01-08 14:52:00,72403093738,0.6,-5.0,1018.6,1.5,16093.0
2021-01-08 15:52:00,72403093738,0.6,-4.4,1017.8,3.1,16093.0
2021-01-08 16:52:00,72403093738,1.1,-4.4,1016.7,4.1,16093.0
2021-01-08 17:52:00,72403093738,2.2,-5.0,1015.1,3.1,16093.0
2021-01-08 18:00:00,72403093738,2.2,-5.0,1015.1,3.1,16000.0
2021-01-08 18:52:00,72403093738,3.3,-5.0,1014.3,3.6,16093.0
2021-01-08 19:52:00,72403093738,2.8,-4.4,1014.2,2.1,16093.0
2021-01-08 20:52:00,72403093738,2.2,-4.4,1014.0,3.6,16093.0
2021-01-08 21:52:00,72403093738,1.7,-4.4,1013.9,3.6,16093.0
2021-01-08 22:52:00,72403093738,1.7,-4.4,1013.6,4.6,16093.0
2021-01-08 23:52:00,72403093738,1.1,-5.0,1013.8,4.1,16093.0
2021-01-09 00:00:00,72403093738,1.1,-5.0,1013.8,4.1,16000.0
2021-01-09 00:52:00,72403093738,1.1,-5.0,1013.6,4.1,16093.0
2021-01-09 01:52:00,72403093738,1.1,-5.0,1013.2,4.1,16093.0
2021-01-09 02:52:00,72403093738,0.6,-5.0,1013.3,3.6,16093.0
2021-01-09 03:52:00,72403093738,0.6,-5.0,1013.1,3.6,16093.0
2021-01-09 04:52:00,72403093738,0.0,-5.6,1012.4,3.1,16093.0
2021-01-09 04:59:00,72403093738,,,,,
2021-01-09 05:52:00,72403093738,0.0,-6.1,1012.1,4.1,16093.0
2021-01-09 06:00:00,72403093738,0.0,-6.1,1012.1,4.1,16000.0
2021-01-09 06:52:00,72403093738,0.0,-6.1,1012.4,4.1,16093.0
2021-01-09 07:52:00,72403093738,-0.6,-6.7,1012.6,3.6,16093.0
2021-01-09 08:52:00,72403093738,-0.6,-7.2,1012.5,4.6,16093.0
2021-01-09 09:52:00,72403093738,-0.6,-7.8,1013.0,4.6,16093.0
2021-01-09 10:52:00,72403093738,-0.6,-8.3,1013.5,4.6,16093.0
2021-01-09 11:52:00,72403093738,-0.6,-8.9,1014.3,6.2,16093.0
2021-01-09 12:00:00,72403093738,-0.6,-8.9,1014.3,6.2,16000.0
2021-01-09 12:52:00,72403093738,-0.6,-8.3,1015.2,5.1,16093.0
2021-01-09 13:52:00,72403093738,0.0,-8.9,1016.2,6.7,16093.0
2021-01-09 14:52:00,72403093738,1.7,-9.4,1016.6,8.2,16093.0
2021-01-09 15:52:00,72403093738,3.3,-10.6,1016.6,8.2,16093.0
2021-01-09 16:52:00,72403093738,5.0,-11.1,1016.0,6.7,16093.0
2021-01-09 17:52:00,72403093738,5.6,-10.6,1015.4,7.7,16093.0
2021-01-09 18:00:00,72403093738,5.6,-10.6,1015.4,7.7,16000.0
2021-01-09 18:52:00,72403093738,6.7,-8.9,1015.4,7.7,16093.0
2021-01-09 19:52:00,72403093738,7.2,-8.3,1015.8,7.7,16093.0
2021-01-09 20:52:00,72403093738,7.2,-7.8,1016.3,5.7,16093.0
2021-01-09 21:52:00,72403093738,6.7,-6.7,1017.0,5.7,16093.0
2021-01-09 22:52:00,72403093738,4.4,-5.6,1017.7,4.6,16093.0
2021-01-09 23:52:00,72403093738,4.4,-5.0,1018.2,5.7,16093.0
2021-01-10 00:00:00,72403093738,4.4,-5.0,1018.2,5.7,16000.0
2021-01-10 00:52:00,72403093738,3.9,-5.0,1019.0,6.7,16093.0
2021-01-10 01:52:00,72403093738,3.3,-5.0,1019.5,7.2,16093.0
2021-01-10 02:52:00,72403093738,3.3,-5.0,1019.8,5.1,16093.0
2021-01-10 03:52:00,72403093738,2.2,-5.0,1020.2,2.6,16093.0
2021-01-10 04:52:00,72403093738,2.2,-5.0,1020.2,4.1,16093.0
2021-01-10 04:59:00,72403093738,,,,,
2021-01-10 05:52:00,72403093738,0.6,-5.6,1020.6,4.1,16093.0
2021-01-10 06:00:00,72403093738,0.6,-5.6,1020.6,4.1,16000.0
2021-01-10 06:52:00,72403093738,1.1,-5.0,1020.9,3.1,16093.0
2021-01-10 07:52:00,72403093738,0.6,-5.6,1021.4,3.6,16093.0
2021-01-10 08:52:00,72403093738,1.1,-5.6,1021.4,4.6,16093.0
2021-01-10 09:52:00,72403093738,1.1,-5.0,1021.7,4.1,16093.0
2021-01-10 10:52:00,72403093738,1.1,-5.6,1022.1,3.6,16093.0
2021-01-10 11:52:00,72403093738,1.1,-5.6,1023.0,5.1,16093.0
2021-01-10 12:00:00,72403093738,1.1,-5.6,1023.0,5.1,16000.0
2021-01-10 12:52:00,72403093738,1.1,-6.1,1024.5,2.6,16093.0
2021-01-10 13:52:00,72403093738,2.8,-6.1,1025.3,3.6,16093.0
2021-01-10 14:52:00,72403093738,4.4,-6.7,1026.0,7.7,16093.0
2021-01-10 15:52:00,72403093738,5.6,-6.7,1026.0,6.7,16093.0
2021-01-10 16:52:00,72403093738,6.7,-6.1,1025.3,5.1,16093.0
2021-01-10 17:52:00,72403093738,7.8,-6.1,1024.5,5.7,16093.0
2021-01-10 18:00:00,72403093738,7.8,-6.1,1024.5,5.7,16000.0
2021-01-10 18:52:00,72403093738,8.3,-6.1,1024.3,3.6,16093.0
2021-01-10 19:52:00,72403093738,8.3,-6.1,1024.4,4.6,16093.0
2021-01-10 20:52:00,72403093738,8.3,-6.1,1025.1,3.6,16093.0
2021-01-10 21:52:00,72403093738,6.7,-6.1,1025.0,2.1,16093.0
2021-01-10 22:52:00,72403093738,6.1,-6.1,1025.6,3.1,16093.0
2021-01-10 23:52:00,72403093738,-1.1,-5.6,1026.1,0.0,16093.0
2021-01-11 00:00:00,72403093738,-1.1,-5.6,1026.1,0.0,16000.0
2021-01-11 00:52:00,72403093738,-1.7,-5.6,1026.6,0.0,16093.0
