date,electricity_gwh,dc_energy_baseline_gwh,dc_energy_ai_gwh,dc_energy_adjusted_gwh,ai_multiplier,coal_pct,gas_pct,nuclear_pct,renewable_pct,renewable_share,intensity_factor,carbon_intensity,co2_coal_tons,co2_gas_tons,co2_nuclear_tons,co2_renewable_tons,co2_total_tons,grid_stress_pct,stress_penalty_pts,grid_stress_adjusted_pct
2027-04-01,28309.19289633632,7077.29822408408,11569.454931533048,11591.847483624753,1.634727627014803,1.1265783612922182,73.36281386408518,15.833163061702948,9.677444712919652,0.09677444712919651,1.001935488942584,0.6972108533400379,145609.23864833196,3869367.9992332235,9176.780569731087,16826.919471506302,4040980.937922793,40.94729060652567,0.29736453032628346,41.244655136851954
2027-05-01,28293.131709508823,7073.282927377206,11609.999664367913,11632.505275347756,1.641387709719811,1.1131775897532863,73.3586449384879,15.835838268289637,9.692339203469183,0.09692339203469183,1.0019384678406937,0.6968788147796079,144381.84266502463,3882718.950288921,9210.523609771653,16911.92803722227,4053223.24460094,41.11423717523032,0.30571185876151613,41.41994903399184
2027-06-01,28276.88587923357,7069.221469808393,11650.606653744759,11673.225113271023,1.6480749264261687,1.098668552396382,73.35544474851453,15.838898814902937,9.706987884186145,0.09706987884186144,1.0019413975768372,0.6965308421766677,142998.8095074894,3896140.520242538,9244.55157063418,16996.77821158489,4065380.659532246,41.281862377369464,0.31409311886847324,41.595955496237934
2027-07-01,28260.46754098657,7065.116885246643,11691.280444433087,11714.011677367942,1.654789387681156,1.0830770934389855,73.35318541943788,15.842290361253596,9.721447125869544,0.09721447125869544,1.001944289425174,0.6961672696744603,141462.0315783792,3909633.3211182123,9278.838714398913,17081.57177300263,4077455.7631839933,41.450169429712865,0.32250847148564327,41.772677901198506
2027-08-01,28244.7799844082,7061.19499610205,11732.395826958793,11755.240825364417,1.6615312044824366,1.0664273576407035,73.35176166235094,15.845948525925682,9.73586245408267,0.0973586245408267,1.0019471724908164,0.6957877147915986,139777.631091832,3923317.6860407908,9313.647051429234,17167.11116855478,4089576.0753526073,41.61916230841094,0.33095811542054715,41.95012042383149
2027-09-01,28229.168229333685,7057.292057333421,11773.683785183153,11796.642847199737,1.6683004882798924,1.0487454807879717,73.35124151505855,15.84985220678415,9.75016079736934,0.0975016079736934,1.0019500321594739,0.6953933554684938,137944.1860003458,3937107.713410853,9348.752283216661,17252.874694400147,4101653.526388815,41.7888431970926,0.3394421598546302,42.12828535694723
2027-10-01,28213.80642347389,7053.451605868472,11815.21810023803,11838.29124139487,1.6750973509774658,1.030058126860708,73.3517762644037,15.854003423538678,9.764162185196922,0.09764162185196922,1.0019528324370395,0.6949861092329805,135964.5283299714,3951036.591736992,9384.215493496113,17338.649351486354,4113723.9849119456,41.95921338549134,0.3479606692745669,42.30717405476591
2027-11-01,28198.79000153269,7049.697500383172,11857.040649060038,11880.228769454528,1.6819219049350094,1.0103853550061317,73.35309078773189,15.85831651159998,9.778207345661995,0.09778207345661995,1.0019556414691324,0.6945640134398555,133840.24216499002,3965104.322746942,9420.021402811293,17425.101033243784,4125789.6873479867,42.130278529003554,0.35651392645017776,42.48679245545373
2027-12-01,28183.97761264212,7045.99440316053,11899.094005089186,11922.397708479277,1.6887742629701443,0.9897515254312536,73.35524815839571,15.862782782584706,9.79221753358834,0.0979221753358834,1.0019584435067177,0.694128160796853,131572.3562042347,3979295.513596065,9456.120254859621,17512.006782507633,4137835.9968376667,42.302040798994256,0.3651020399497128,42.66714283894397
2028-01-01,28170.63727856558,7042.659319641395,11941.917237474156,11965.338461031193,1.695654538360124,0.967363514108296,73.35917013502274,15.867158414175025,9.806307936693942,0.09806307936693942,1.0019612615873388,0.6936692628157475,129059.37525191487,3993841.214480929,9492.796042020156,17600.36902734592,4149993.75480221,42.47450401179017,0.37372520058950837,42.84822921237968
2028-02-01,28140.503127077463,7035.125781769366,11977.74376484257,12001.274658443188,1.7025628448437085,0.9467663239611256,73.35900300415541,15.871473538905084,9.822757132978388,0.09822757132978388,1.0019645514265956,0.6932137908559313,126690.79000712608,4005827.0239370475,9523.895658730662,17682.84093840834,4159724.5505413124,42.64769042773537,0.3823845213867685,43.03007494912214
2028-03-01,28110.952233845008,7027.738058461252,12013.913267790495,12037.554845911029,1.7094992966230422,0.9241721128961938,73.3603326136867,15.87624573267134,9.839249540745774,0.09839249540745774,1.0019678499081492,0.6927274643376249,124041.21333095095,4018009.5744494577,9555.55893770961,17766.075898399824,4169372.4226165186,42.821583366422075,0.3910791683211038,43.21266253474318
2028-04-01,28082.508005336767,7020.627001334192,12050.653563949458,12074.406680848999,1.7164640083655442,0.8996298159931024,73.36337552287179,15.881464098626587,9.85553056250851,0.0985553056250851,1.0019711061125016,0.6922132677333946,121116.8333047765,4030477.5035206364,9587.962810706022,17849.952610089636,4179032.252246208,42.996183526608064,0.39980917633040325,43.395992702938464
2028-05-01,28053.829695684977,7013.457423921244,12087.392959180881,12111.257909615306,1.7234570952058028,0.8731822049836722,73.36794400624918,15.887038515843749,9.871835272923402,0.09871835272923402,1.0019743670545846,0.6916705080614647,117914.98398607872,4043030.3193184366,9620.60104426878,17934.051454741937,4188499.955803526,43.171495802864186,0.4085747901432093,43.58007059300739
2028-06-01,28026.07768982034,7006.519422455085,12124.632430749502,12148.609939547405,1.730478672747478,0.8448755966689623,73.37422497704594,15.89296717973979,9.887932246545306,0.09887932246545306,1.001977586449309,0.6911018494887736,114444.31439581564,4055846.5168254115,9653.872952434376,18018.69479579274,4197963.398969454,43.347521098038044,0.4173760549019022,43.764897152939945
2028-07-01,27999.22295418671,6999.805738546677,12162.364464575541,12186.455361396129,1.737528857065215,0.8147523956451956,73.3821727438772,15.899204239450269,9.903870621027332,0.09903870621027332,1.0019807741242055,0.6905078320024237,110707.7222563462,4068922.0047181128,9687.74713728904,18103.961584228822,4207421.435695977,43.52426273163375,0.4262131365816874,43.950475868215435
2028-08-01,27972.31423236156,6993.07855809039,12200.179151647448,12224.383844935808,1.7446077647065596,0.7828530425118935,73.3916474354809,15.90568892435272,9.919810597654468,0.09919810597654469,1.001983962119531,0.6898881265826231,106704.3413571298,4082112.8951490037,9721.862336471591,18189.53586221855,4216728.634704824,43.70172501062943,0.4350862505314716,44.1368112611609
2028-09-01,27945.763637921464,6986.440909480366,12238.256919655954,12262.575996670324,1.7517155126938884,0.7492191272850618,73.40269660147591,15.91240585967072,9.935678411568311,0.0993567841156831,1.0019871356823136,0.6892440697213252,102439.02482438678,4095482.9617344057,9756.35430720372,18275.551740049963,4225953.892606046,43.87991022736061,0.44399551136803056,44.32390573872864
2028-10-01,27919.76472172625,6979.941180431562,12276.685030385415,12301.118752249093,1.7588522185263402,0.713892165846748,73.41547135850827,15.919366322830228,9.951270152814756,0.09951270152814756,1.001990254030563,0.6885779023389352,97915.64623844983,4109070.5630217525,9791.30077988448,18361.76338282294,4235139.27342291,44.058819531085675,0.4529409765542838,44.511760507639956
2028-11-01,27893.52864804285,6973.382162010713,12315.118420257324,12339.667296907,1.7660180001817611,0.6769079649103323,73.42964339884128,15.926481282814516,9.966967353433864,0.09966967353433864,1.0019933934706868,0.6878875408812676,93133.93271546187,4122743.030188622,9826.374012017388,18448.359165076134,4244151.696081177,44.23845922331097,0.46192296116554843,44.70038218447652
2028-12-01,27868.65206058319,6967.1630151457975,12354.263865190485,12378.929542496679,1.7732129761186528,0.6383055155849909,73.44528511052168,15.933751736277085,9.982657637616237,0.09982657637616237,1.0019965315275232,0.6871744799682052,88102.15989475185,4136741.7437333637,9862.139504550409,18536.19233143766,4253242.2354641035,44.418831293262166,0.4709415646631083,44.88977285792527
2029-01-01,27842.605807075677,6960.651451768919,12393.00323534171,12417.785212660356,1.7804372652781315,0.5984359689479094,73.46220397543762,15.940985630933485,9.998374424680986,0.09998374424680985,1.0019996748849362,0.6864447891745182,82858.42998406845,4150682.3094811076,9897.586782151853,18623.64991221675,4262061.976159545,44.59993902404281,0.4799969512021406,45.07993597524495
2029-02-01,27821.376712510035,6955.344178127509,12434.0060993189,12458.909060366397,1.787690987085895,0.5868305500780483,73.4561892330832,15.942926480424587,10.014053736414184,0.10014053736414183,1.002002810747283,0.6861361520567643,81520.6432985292,4164087.1161710224,9931.573558785863,18714.627724141,4274253.960752479,44.78178484519129,0.4890892422595645,45.270874087450856
2029-03-01,27801.23244676929,6950.308111692322,12475.624169664032,12500.649558167068,1.7949742614541957,0.5738075098880777,73.45112975484304,15.945348725493009,10.029714009775883,0.10029714009775884,1.0020059428019552,0.685804637315058,79978.57753375209,4177750.088861215,9966.3608250077,18806.69100072704,4286501.718220701,44.964371928841366,0.49821859644206834,45.46259052528343
2029-04-01,27780.89799990068,6945.22449997517,12517.289278437269,12542.436784791409,1.8022872087838224,0.5594017966974794,73.44725393048893,15.948235545694034,10.045108727119567,0.10045108727119567,1.0020090217454238,0.6854530270065083,78231.3176470021,4191494.304450543,10001.486808041536,18898.52118093805,4298625.630086524,45.14770107444421,0.5073850537222103,45.65508612816642
2029-05-01,27761.43010635442,6940.357526588605,12559.47884358734,12584.749702346999,1.809629949966094,0.5436444873782383,73.44439040819898,15.951492423041753,10.06047268138105,0.1006047268138105,1.0020120945362763,0.685080515829864,76284.17227798197,4205470.679995308,10037.276976143254,18991.27958737204,4310783.408836805,45.331777412527565,0.5165888706263783,45.84836628315394
2029-06-01,27742.04793035149,6935.511982587873,12601.843348975543,12627.23753163846,1.8170026063848528,0.5265687263467301,73.4427359793845,15.9551127149223,10.07558257934649,0.1007558257934649,1.0020151165158693,0.6846895660552272,74137.5584850843,4219573.868442197,10073.449904769444,19084.016174856995,4322868.893006908,45.51660195865891,0.5258300979329456,46.042432056591856
2029-07-01,27722.753595770944,6930.688398942736,12644.38464711463,12669.902259452525,1.8244052999184768,0.5082051568697041,73.44225633345297,15.959046544251107,10.090491965426214,0.10090491965426214,1.0020180983930853,0.6842805598766695,71793.84276797112,4233803.2530362075,10109.977993485754,19176.83204276117,4334883.905840426,45.702178233064465,0.5351089116532233,46.23728714471769
2029-08-01,27704.03365569028,6926.00841392257,12687.326460219901,12712.968450544698,1.8318381529418888,0.4885831595930949,73.44282967688869,15.963231080344816,10.105356083173374,0.10105356083173374,1.0020210712166346,0.6838530844515995,69256.46657112525,4248227.513534613,10147.002654658912,19270.360960035454,4346901.343720432,45.88851070765832,0.544425535382916,46.43293624304123
2029-09-01,27685.47176565708,6921.36794141427,12730.480971639425,12756.247728017965,1.839301288328584,0.4677327054418483,73.44451579582886,15.967648245779367,10.120103252949916,0.10120103252949915,1.00202402065059,0.6834083288738589,66526.63401140185,4262787.791789443,10184.363832850655,19364.18161916243,4358862.971252859,46.07560180297044,0.553780090148522,46.62938189311896
2029-10-01,27667.245731040708,6916.811432760177,12773.931590320528,12799.823178116656,1.8467948294526584,0.445683588095593,73.44746966923866,15.97230530839523,10.1345414342705,0.101345414342705,1.002026908286854,0.6829483109657242,63607.08299928567,4277521.542140852,10222.134184717648,19458.050752493873,4370808.810077348,46.26345282991488,0.5631726414957442,46.82662547141063
2029-11-01,27649.251969226905,6912.312992306726,12817.632625669135,12843.649947202879,1.8543189001908504,0.4224620922735395,73.45138845087375,15.97711402513006,10.149035431722677,0.10149035431722676,1.0020298070863445,0.682470961592681,60499.40080473554,4292396.842365646,10260.222985265804,19552.598758020766,4382709.064913668,46.45207024587001,0.5726035122935006,47.02467375816351
2029-12-01,27631.73832947272,6907.93458236818,12861.701201615751,12887.845150713645,1.8618736249245864,0.3980962545488131,73.45634451939996,15.982071251921507,10.16348797412972,0.1016348797412972,1.002032697594826,0.6819775351204093,57206.22215330167,4307457.670440924,10298.722974121827,19647.818880258623,4394610.434448606,46.64145627409601,0.5820728137048005,47.223529087800806
2030-01-01,27615.12047924832,6903.78011981208,12906.334766429749,12932.606860325539,1.8694591285420397,0.3720904508347649,73.46293691685455,15.986988575936056,10.17798405637463,0.1017798405637463,1.0020355968112749,0.6814624370714976,53654.90961596942,4322806.132875118,10337.671906654832,19744.17996476317,4406542.8943625055,46.83161483957271,0.5915807419786354,47.42319558155134
2030-02-01,27586.572002436144,6896.643000609036,12945.519860004695,12971.913959306688,1.877075536440191,0.3546453676447196,73.46088033902686,15.990175575538816,10.194298717789591,0.1019429871778959,1.0020388597435579,0.6810599099565123,51294.785525967,4335823.397054153,10371.15908800484,19835.934876395557,4417325.27654452,47.02256575467641,0.6011282877338204,47.62369404241023
2030-03-01,27558.73440722236,6889.68360180559,12985.144971544281,13011.662244555897,1.8847229745269063,0.335345315626923,73.4601818253022,15.99385408287478,10.210618776196096,0.10210618776196095,1.0020421237552393,0.6806284261898766,48651.90980188138,4349067.788221956,10405.331365753898,19928.56842356764,4428053.597813159,47.21429530213082,0.6107147651065411,47.825010067237365
2030-04-01,27531.72714737284,6882.93178684321,13025.27091427706,13051.912012786552,1.892401569223015,0.3142340991164468,73.46105980258574,15.998009592396064,10.226696505901756,0.10226696505901757,1.0020453393011803,0.6801708745248372,45730.117315899,4362573.164537772,10440.230678983435,20021.691446475208,4438765.203979128,47.40680431315405,0.6203402156577025,48.02714452881175
2030-05-01,27504.7467144696,6876.1866786174,13065.521022943132,13092.286438984303,1.9001114474644,0.2913527023476072,73.46333183679225,16.00254902461591,10.242766436244256,0.10242766436244256,1.002048553287249,0.679686569810496,42531.37432806313,4376203.573420947,10475.497779208017,20115.184816638637,4449325.630344857,47.60009817540607,0.6300049087703035,48.23010308417637
2030-06-01,27478.51754871313,6869.629387178283,13106.241226470975,13133.131573634548,1.907852736704097,0.2667427229997289,73.46718592500314,16.007467569677488,10.258603782319652,0.10258603782319652,1.0020517207564639,0.6791780825320862,39060.31514373469,4390086.69689471,10511.408887663127,20209.13898524835,4459867.559911356,47.79417794410673,0.6397088972053364,48.43388684131207
2030-07-01,27453.01710930848,6863.25427732712,13147.425352155948,13174.441367254092,1.9156255649144016,0.2404437913026665,73.47257881479757,16.012716702350822,10.274260691548951,0.10274260691548952,1.0020548521383097,0.6786459136384071,35319.99583160544,4404218.8267191015,10547.92986627856,20303.646760904274,4470390.399177889,47.98904730506667,0.6494523652533335,48.63849967032
2030-08-01,27427.616172968228,6856.904043242057,13188.77535934592,13215.917579983563,1.923430060588984,0.2124943867580351,73.47937732073353,16.018234083941845,10.28989420856659,0.1028989420856659,1.0020579788417132,0.6780897501143435,31312.63756287726,4418493.144971941,10584.783071512948,20398.559065074936,4480789.124671406,48.18471097392979,0.6592355486964895,48.843946522626275
2030-09-01,27402.540563861294,6850.635140965323,13230.401142678922,13257.670144319765,1.9312663527450136,0.182932721853149,73.48763210680207,16.024002498983407,10.305432672361366,0.10305432672361366,1.0020610865344723,0.6775108819208308,27041.667786987844,4432950.2770239245,10622.04697616388,20493.90405969941,4491107.895846776,48.3811714954784,0.66905857477392,49.05023007025232
2030-10-01,27377.97985759908,6844.49496439977,13272.39680599167,13299.792839821814,1.939134570925292,0.1517962166407968,73.4974924467041,16.030030667366958,10.320680669288132,0.10320680669288132,1.0020641361338576,0.6769114441636204,22510.269322383105,4447631.478233275,10659.804354598558,20589.437230122854,4501390.98914038,48.578430216538784,0.6789215108269393,49.25735172736572
2030-11-01,27353.298498502067,6838.324624625517,13314.456326937783,13341.979993365714,1.9470348452003936,0.1191203656394653,73.5086417067112,16.036229549956456,10.336008377692886,0.10336008377692886,1.0020672016755385,0.6762894491531356,17720.712117080326,4462416.262806454,10697.752691226957,20685.42254796583,4511520.150162728,48.776493972368094,0.6888246986184048,49.4653186709865
2030-12-01,27329.79017453506,6832.447543633765,13357.211568931116,13384.8645054046,1.9549673061708168,0.0849407871945257,73.52114842500539,16.042597442653683,10.351313345146409,0.10351313345146408,1.0020702626690292,0.6756462839697963,12676.668342529629,4477521.275274492,10736.399654233495,20782.63898666566,4521716.982257921,48.975365050098866,0.6987682525049433,49.674133302603806
2031-01-01,27305.58588129066,6826.396470322665,13399.752656316463,13427.534752801344,1.9629320849691425,0.049388671877489,73.53504330136803,16.048922761931024,10.366645264823454,0.10366645264823454,1.0020733290529646,0.6749851472809573,7394.324404530998,4492644.290124313,10774.873406542669,20879.773434507064,4531693.261369893,49.17504722724764,0.708752361362382,49.88379958861002
2031-02-01,27282.45211683362,6820.613029208405,13442.946153684945,13470.860087422923,1.9709293132622012,0.0369394492273175,73.5296517442469,16.051036736127237,10.38237207039853,0.1038237207039853,1.0020764744140798,0.6746633958851483,5548.308597561373,4506809.811702758,10811.063506522774,20978.922230385906,4544148.106037228,49.37554743882875,0.7187773719414374,50.09432481077018
2031-03-01,27260.32895280449,6815.082238201123,13486.769171009308,13514.81647330849,1.9789591232532524,0.0229538284604437,73.52533593401682,16.053629739685043,10.398080497837684,0.10398080497837685,1.0020796160995675,0.6743172144975409,3458.917085880125,4521250.46685399,10848.092983114526,21079.222440444675,4556636.69936343,49.5768649626589,0.7288432481329452,50.30570821079185
2031-04-01,27238.253813191648,6809.563453297912,13530.749992981899,13558.93055398688,1.9870216476841664,0.0074675096060349,73.5223207791508,16.056686585290716,10.413525125952445,0.10413525125952444,1.0020827050251906,0.6739493707508017,1128.953602377947,4535822.389336659,10885.574916854477,21179.439600748,4569016.357456639,49.779000691374016,0.7389500345687008,50.51795072594272
2031-05-01,27216.86582532627,6804.216456331567,13575.20805868633,13603.520379731264,1.9951170198376205,0.0,73.51345847237472,16.058590470618118,10.427951057007158,0.10427951057007158,1.0020855902114014,0.6737067164627739,0.0,4550190.328836323,10922.668136840592,21278.526708425554,4582391.523681589,49.981950409119854,0.7490975204559928,50.731047929575844
