datetime_beginning_utc,datetime_beginning_ept,nerc_region,mkt_region,zone,load_area,mw
1/1/2025 11:00:00 AM,1/1/2025 6:00:00 AM,RTO,RTO,RTO,RTO,13195.54434
1/1/2025 11:00:00 PM,1/1/2025 6:00:00 PM,RTO,RTO,RTO,RTO,16398.94344
1/1/2025 12:00:00 AM,12/31/2024 7:00:00 PM,RTO,RTO,RTO,RTO,15081.051480000002
1/1/2025 12:00:00 PM,1/1/2025 7:00:00 AM,RTO,RTO,RTO,RTO,13523.267505
1/1/2025 2:00:00 AM,12/31/2024 9:00:00 PM,RTO,RTO,RTO,RTO,14229.7551
1/1/2025 2:00:00 PM,1/1/2025 9:00:00 AM,RTO,RTO,RTO,RTO,13807.99926
1/1/2025 3:00:00 AM,12/31/2024 10:00:00 PM,RTO,RTO,RTO,RTO,13810.72572
1/1/2025 3:00:00 PM,1/1/2025 10:00:00 AM,RTO,RTO,RTO,RTO,14077.260285000002
1/1/2025 4:00:00 AM,12/31/2024 11:00:00 PM,RTO,RTO,RTO,RTO,13432.94337
1/1/2025 4:00:00 PM,1/1/2025 11:00:00 AM,RTO,RTO,RTO,RTO,14334.116775
1/1/2025 5:00:00 AM,1/1/2025 12:00:00 AM,RTO,RTO,RTO,RTO,13048.833105
1/1/2025 5:00:00 PM,1/1/2025 12:00:00 PM,RTO,RTO,RTO,RTO,14535.632925
1/1/2025 6:00:00 AM,1/1/2025 1:00:00 AM,RTO,RTO,RTO,RTO,12836.001585
1/1/2025 6:00:00 PM,1/1/2025 1:00:00 PM,RTO,RTO,RTO,RTO,14632.200165000002
1/1/2025 7:00:00 AM,1/1/2025 2:00:00 AM,RTO,RTO,RTO,RTO,12649.51611
1/1/2025 7:00:00 PM,1/1/2025 2:00:00 PM,RTO,RTO,RTO,RTO,14751.169455000001
1/1/2025 8:00:00 AM,1/1/2025 3:00:00 AM,RTO,RTO,RTO,RTO,12568.136460000002
1/1/2025 8:00:00 PM,1/1/2025 3:00:00 PM,RTO,RTO,RTO,RTO,14938.6479
1/1/2025 9:00:00 AM,1/1/2025 4:00:00 AM,RTO,RTO,RTO,RTO,12621.142875
1/1/2025 9:00:00 PM,1/1/2025 4:00:00 PM,RTO,RTO,RTO,RTO,15496.519665000002
1/1/2026 1:00:00 AM,12/31/2025 8:00:00 PM,RTO,RTO,RTO,RTO,17629.189545
1/1/2026 1:00:00 PM,1/1/2026 8:00:00 AM,RTO,RTO,RTO,RTO,16674.359625
1/1/2026 10:00:00 AM,1/1/2026 5:00:00 AM,RTO,RTO,RTO,RTO,15643.84239
1/1/2026 10:00:00 PM,1/1/2026 5:00:00 PM,RTO,RTO,RTO,RTO,18461.997345
1/1/2026 11:00:00 AM,1/1/2026 6:00:00 AM,RTO,RTO,RTO,RTO,16104.896445000002
1/1/2026 11:00:00 PM,1/1/2026 6:00:00 PM,RTO,RTO,RTO,RTO,18650.0193
1/1/2026 12:00:00 AM,12/31/2025 7:00:00 PM,RTO,RTO,RTO,RTO,18124.189215
1/1/2026 12:00:00 PM,1/1/2026 7:00:00 AM,RTO,RTO,RTO,RTO,16522.595100000002
1/1/2026 2:00:00 AM,12/31/2025 9:00:00 PM,RTO,RTO,RTO,RTO,17149.05786
1/1/2026 2:00:00 PM,1/1/2026 9:00:00 AM,RTO,RTO,RTO,RTO,16629.434085
1/1/2026 3:00:00 AM,12/31/2025 10:00:00 PM,RTO,RTO,RTO,RTO,16665.95535
1/1/2026 3:00:00 PM,1/1/2026 10:00:00 AM,RTO,RTO,RTO,RTO,16616.035095000003
1/1/2026 4:00:00 AM,12/31/2025 11:00:00 PM,RTO,RTO,RTO,RTO,16238.941785
1/1/2026 4:00:00 PM,1/1/2026 11:00:00 AM,RTO,RTO,RTO,RTO,16544.7216
1/1/2026 5:00:00 AM,1/1/2026 12:00:00 AM,RTO,RTO,RTO,RTO,15810.055800000002
1/1/2026 5:00:00 PM,1/1/2026 12:00:00 PM,RTO,RTO,RTO,RTO,16479.552705000002
1/1/2026 6:00:00 AM,1/1/2026 1:00:00 AM,RTO,RTO,RTO,RTO,15539.51289
1/1/2026 6:00:00 PM,1/1/2026 1:00:00 PM,RTO,RTO,RTO,RTO,16446.70038
1/1/2026 7:00:00 AM,1/1/2026 2:00:00 AM,RTO,RTO,RTO,RTO,15356.341935
1/1/2026 7:00:00 PM,1/1/2026 2:00:00 PM,RTO,RTO,RTO,RTO,16549.18749
1/1/2026 8:00:00 AM,1/1/2026 3:00:00 AM,RTO,RTO,RTO,RTO,15234.613845000002
1/1/2026 8:00:00 PM,1/1/2026 3:00:00 PM,RTO,RTO,RTO,RTO,16921.104915
1/1/2026 9:00:00 AM,1/1/2026 4:00:00 AM,RTO,RTO,RTO,RTO,15323.080080000002
1/1/2026 9:00:00 PM,1/1/2026 4:00:00 PM,RTO,RTO,RTO,RTO,17583.23457
1/10/2021 1:00:00 AM,1/9/2021 8:00:00 PM,RTO,RTO,RTO,RTO,16068.43095
1/10/2021 1:00:00 PM,1/10/2021 8:00:00 AM,RTO,RTO,RTO,RTO,15352.695105
1/10/2021 10:00:00 AM,1/10/2021 5:00:00 AM,RTO,RTO,RTO,RTO,14311.169895
1/10/2021 10:00:00 PM,1/10/2021 5:00:00 PM,RTO,RTO,RTO,RTO,15671.296575
1/10/2021 11:00:00 AM,1/10/2021 6:00:00 AM,RTO,RTO,RTO,RTO,14727.60663
1/10/2021 11:00:00 PM,1/10/2021 6:00:00 PM,RTO,RTO,RTO,RTO,16219.658895
1/10/2021 12:00:00 AM,1/9/2021 7:00:00 PM,RTO,RTO,RTO,RTO,16284.325365
1/10/2021 12:00:00 PM,1/10/2021 7:00:00 AM,RTO,RTO,RTO,RTO,15201.251835000001
1/10/2021 2:00:00 AM,1/9/2021 9:00:00 PM,RTO,RTO,RTO,RTO,15718.0419
1/10/2021 2:00:00 PM,1/10/2021 9:00:00 AM,RTO,RTO,RTO,RTO,15136.35354
