datetime_utc,respondent,demand_mwh
2024-10-05T14,PJM,77184.0
2024-10-05T15,PJM,78480.0
2024-10-05T16,PJM,79290.0
2024-10-05T17,PJM,80980.0
2024-10-05T18,PJM,83247.0
2024-10-05T19,PJM,85608.0
2024-10-05T20,PJM,87823.0
2024-10-05T21,PJM,90310.0
2024-10-05T22,PJM,91377.0
2024-10-05T23,PJM,89848.0
2024-10-06T00,PJM,88617.0
2024-10-06T01,PJM,86407.0
2024-10-06T02,PJM,82840.0
2024-10-06T03,PJM,78772.0
2024-10-06T04,PJM,75157.0
2024-10-06T05,PJM,72458.0
2024-10-06T06,PJM,69839.0
2024-10-06T07,PJM,67813.0
2024-10-06T08,PJM,66701.0
2024-10-06T09,PJM,66030.0
2024-10-06T10,PJM,66134.0
2024-10-06T11,PJM,67122.0
2024-10-06T12,PJM,68677.0
2024-10-06T13,PJM,70838.0
2024-10-06T14,PJM,72727.0
2024-10-06T15,PJM,74675.0
2024-10-06T16,PJM,76386.0
2024-10-06T17,PJM,78560.0
2024-10-06T18,PJM,81706.0
2024-10-06T19,PJM,84272.0
2024-10-06T20,PJM,87345.0
2024-10-06T21,PJM,90580.0
2024-10-06T22,PJM,92700.0
2024-10-06T23,PJM,92107.0
2024-10-07T00,PJM,91715.0
2024-10-07T01,PJM,89088.0
2024-10-07T02,PJM,84528.0
2024-10-07T03,PJM,79673.0
2024-10-07T04,PJM,75685.0
2024-10-07T05,PJM,72632.0
2024-10-07T06,PJM,69937.0
2024-10-07T07,PJM,68293.0
2024-10-07T08,PJM,67668.0
2024-10-07T09,PJM,68426.0
2024-10-07T10,PJM,70968.0
2024-10-07T11,PJM,76721.0
2024-10-07T12,PJM,80959.0
2024-10-07T13,PJM,82659.0
2024-10-07T14,PJM,83594.0
2024-10-07T15,PJM,84872.0
2024-10-07T16,PJM,85779.0
2024-10-07T17,PJM,87085.0
2024-10-07T18,PJM,88123.0
2024-10-07T19,PJM,88865.0
2024-10-07T20,PJM,89402.0
2024-10-07T21,PJM,90140.0
2024-10-07T22,PJM,90587.0
2024-10-07T23,PJM,90262.0
2024-10-08T00,PJM,90530.0
2024-10-08T01,PJM,88321.0
2024-10-08T02,PJM,83931.0
2024-10-08T03,PJM,79607.0
2024-10-08T04,PJM,75225.0
2024-10-08T05,PJM,71331.0
2024-10-08T06,PJM,68829.0
2024-10-08T07,PJM,67325.0
2024-10-08T08,PJM,66787.0
2024-10-08T09,PJM,67863.0
2024-10-08T10,PJM,70626.0
2024-10-08T11,PJM,76427.0
2024-10-08T12,PJM,80589.0
2024-10-08T13,PJM,80996.0
2024-10-08T14,PJM,80415.0
2024-10-08T15,PJM,80362.0
2024-10-08T16,PJM,80602.0
2024-10-08T17,PJM,81162.0
2024-10-08T18,PJM,82215.0
2024-10-08T19,PJM,83038.0
2024-10-08T20,PJM,83751.0
2024-10-08T21,PJM,85274.0
2024-10-08T22,PJM,86759.0
2024-10-08T23,PJM,87415.0
2024-10-09T00,PJM,88084.0
2024-10-09T01,PJM,86368.0
2024-10-09T02,PJM,82392.0
2024-10-09T03,PJM,78332.0
2024-10-09T04,PJM,74409.0
2024-10-09T05,PJM,71471.0
2024-10-09T06,PJM,69292.0
2024-10-09T07,PJM,68023.0
2024-10-09T08,PJM,67516.0
2024-10-09T09,PJM,68345.0
2024-10-09T10,PJM,70899.0
2024-10-09T11,PJM,76705.0
2024-10-09T12,PJM,80975.0
2024-10-09T13,PJM,81536.0
2024-10-09T14,PJM,81303.0
2024-10-09T15,PJM,81397.0
2024-10-09T16,PJM,81522.0
2024-10-09T17,PJM,81759.0
2024-10-09T18,PJM,82576.0
2024-10-09T19,PJM,82837.0
2024-10-09T20,PJM,83394.0
2024-10-09T21,PJM,84900.0
2024-10-09T22,PJM,86294.0
2024-10-09T23,PJM,86647.0
2024-10-10T00,PJM,87518.0
2024-10-10T01,PJM,85920.0
2024-10-10T02,PJM,82716.0
2024-10-10T03,PJM,78959.0
2024-10-10T04,PJM,74632.0
2024-10-10T05,PJM,71341.0
2024-10-10T06,PJM,69134.0
2024-10-10T07,PJM,67921.0
2024-10-10T08,PJM,67709.0
2024-10-10T09,PJM,68734.0
2024-10-10T10,PJM,71549.0
2024-10-10T11,PJM,77683.0
2024-10-10T12,PJM,82195.0
2024-10-10T13,PJM,82810.0
2024-10-10T14,PJM,81673.0
2024-10-10T15,PJM,81162.0
2024-10-10T16,PJM,80777.0
2024-10-10T17,PJM,80593.0
2024-10-10T18,PJM,80802.0
2024-10-10T19,PJM,81601.0
2024-10-10T20,PJM,82347.0
2024-10-10T21,PJM,83161.0
2024-10-10T22,PJM,84583.0
2024-10-10T23,PJM,85813.0
2024-10-11T00,PJM,87060.0
2024-10-11T01,PJM,85616.0
2024-10-11T02,PJM,82552.0
2024-10-11T03,PJM,78476.0
2024-10-11T04,PJM,75188.0
2024-10-11T05,PJM,72367.0
2024-10-11T06,PJM,70491.0
2024-10-11T07,PJM,69375.0
2024-10-11T08,PJM,68986.0
2024-10-11T09,PJM,70176.0
2024-10-11T10,PJM,72763.0
2024-10-11T11,PJM,78521.0
2024-10-11T12,PJM,83226.0
2024-10-11T13,PJM,83916.0
2024-10-11T14,PJM,82532.0
2024-10-11T15,PJM,81845.0
2024-10-11T16,PJM,81387.0
2024-10-11T17,PJM,81042.0
2024-10-11T18,PJM,81461.0
2024-10-11T19,PJM,81944.0
2024-10-11T20,PJM,82863.0
2024-10-11T21,PJM,84215.0
2024-10-11T22,PJM,85099.0
2024-10-11T23,PJM,85057.0
2024-10-12T00,PJM,85210.0
2024-10-12T01,PJM,83483.0
2024-10-12T02,PJM,81018.0
2024-10-12T03,PJM,77774.0
2024-10-12T04,PJM,75273.0
2024-10-12T05,PJM,72139.0
2024-10-12T06,PJM,69815.0
2024-10-12T07,PJM,68027.0
2024-10-12T08,PJM,67355.0
2024-10-12T09,PJM,67357.0
2024-10-12T10,PJM,68581.0
2024-10-12T11,PJM,70067.0
2024-10-12T12,PJM,72564.0
2024-10-12T13,PJM,74629.0
2024-10-12T14,PJM,75433.0
2024-10-12T15,PJM,75552.0
2024-10-12T16,PJM,75819.0
2024-10-12T17,PJM,75532.0
2024-10-12T18,PJM,76093.0
2024-10-12T19,PJM,76113.0
2024-10-12T20,PJM,77644.0
2024-10-12T21,PJM,79604.0
2024-10-12T22,PJM,81135.0
2024-10-12T23,PJM,81476.0
2024-10-13T00,PJM,82155.0
2024-10-13T01,PJM,80190.0
2024-10-13T02,PJM,77477.0
2024-10-13T03,PJM,74314.0
2024-10-13T04,PJM,71491.0
2024-10-13T05,PJM,68840.0
2024-10-13T06,PJM,67069.0
2024-10-13T07,PJM,65311.0
2024-10-13T08,PJM,64513.0
2024-10-13T09,PJM,64193.0
2024-10-13T10,PJM,64825.0
2024-10-13T11,PJM,66495.0
2024-10-13T12,PJM,68626.0
2024-10-13T13,PJM,70501.0
2024-10-13T14,PJM,72107.0
2024-10-13T15,PJM,73026.0
2024-10-13T16,PJM,74340.0
2024-10-13T17,PJM,76071.0
2024-10-13T18,PJM,77746.0
2024-10-13T19,PJM,79082.0
2024-10-13T20,PJM,80508.0
2024-10-13T21,PJM,82398.0
2024-10-13T22,PJM,83954.0
2024-10-13T23,PJM,84583.0
2024-10-14T00,PJM,85742.0
2024-10-14T01,PJM,84023.0
2024-10-14T02,PJM,80633.0
2024-10-14T03,PJM,76735.0
2024-10-14T04,PJM,73358.0
2024-10-14T05,PJM,70624.0
2024-10-14T06,PJM,68483.0
2024-10-14T07,PJM,66991.0
2024-10-14T08,PJM,66500.0
2024-10-14T09,PJM,67405.0
2024-10-14T10,PJM,69895.0
2024-10-14T11,PJM,75068.0
2024-10-14T12,PJM,79369.0
2024-10-14T13,PJM,81306.0
2024-10-14T14,PJM,82111.0
2024-10-14T15,PJM,82143.0
2024-10-14T16,PJM,81872.0
2024-10-14T17,PJM,81894.0
2024-10-14T18,PJM,82102.0
2024-10-14T19,PJM,82374.0
2024-10-14T20,PJM,82791.0
2024-10-14T21,PJM,83328.0
2024-10-14T22,PJM,84893.0
2024-10-14T23,PJM,86534.0
2024-10-15T00,PJM,87753.0
2024-10-15T01,PJM,86244.0
2024-10-15T02,PJM,82944.0
2024-10-15T03,PJM,78753.0
2024-10-15T04,PJM,75201.0
2024-10-15T05,PJM,72295.0
2024-10-15T06,PJM,71011.0
2024-10-15T07,PJM,70380.0
2024-10-15T08,PJM,70245.0
2024-10-15T09,PJM,71517.0
2024-10-15T10,PJM,74289.0
2024-10-15T11,PJM,80680.0
2024-10-15T12,PJM,85565.0
2024-10-15T13,PJM,86260.0
2024-10-15T14,PJM,85246.0
2024-10-15T15,PJM,84052.0
2024-10-15T16,PJM,83424.0
2024-10-15T17,PJM,83552.0
2024-10-15T18,PJM,83926.0
2024-10-15T19,PJM,83491.0
2024-10-15T20,PJM,83493.0
2024-10-15T21,PJM,83964.0
2024-10-15T22,PJM,85831.0
2024-10-15T23,PJM,88420.0
2024-10-16T00,PJM,90406.0
2024-10-16T01,PJM,89102.0
2024-10-16T02,PJM,86080.0
2024-10-16T03,PJM,81954.0
2024-10-16T04,PJM,78385.0
2024-10-16T05,PJM,76404.0
2024-10-16T06,PJM,74686.0
2024-10-16T07,PJM,73806.0
2024-10-16T08,PJM,73827.0
2024-10-16T09,PJM,75072.0
2024-10-16T10,PJM,78039.0
2024-10-16T11,PJM,84573.0
2024-10-16T12,PJM,89381.0
2024-10-16T13,PJM,89649.0
2024-10-16T14,PJM,87402.0
2024-10-16T15,PJM,85603.0
2024-10-16T16,PJM,84601.0
2024-10-16T17,PJM,83913.0
2024-10-16T18,PJM,83139.0
2024-10-16T19,PJM,82422.0
2024-10-16T20,PJM,82077.0
2024-10-16T21,PJM,83312.0
2024-10-16T22,PJM,85485.0
2024-10-16T23,PJM,88042.0
2024-10-17T00,PJM,90256.0
2024-10-17T01,PJM,89248.0
2024-10-17T02,PJM,86764.0
2024-10-17T03,PJM,82734.0
2024-10-17T04,PJM,79318.0
2024-10-17T05,PJM,76645.0
2024-10-17T06,PJM,75303.0
2024-10-17T07,PJM,75020.0
2024-10-17T08,PJM,75032.0
2024-10-17T09,PJM,76165.0
2024-10-17T10,PJM,80079.0
2024-10-17T11,PJM,86931.0
2024-10-17T12,PJM,91728.0
2024-10-17T13,PJM,92055.0
2024-10-17T14,PJM,89009.0
2024-10-17T15,PJM,86187.0
2024-10-17T16,PJM,84335.0
2024-10-17T17,PJM,83613.0
2024-10-17T18,PJM,83034.0
2024-10-17T19,PJM,82194.0
2024-10-17T20,PJM,82095.0
2024-10-17T21,PJM,82769.0
2024-10-17T22,PJM,84163.0
2024-10-17T23,PJM,86526.0
2024-10-18T00,PJM,88834.0
2024-10-18T01,PJM,87837.0
2024-10-18T02,PJM,85677.0
2024-10-18T03,PJM,81938.0
2024-10-18T04,PJM,78789.0
2024-10-18T05,PJM,76071.0
2024-10-18T06,PJM,75262.0
2024-10-18T07,PJM,74495.0
2024-10-18T08,PJM,74518.0
2024-10-18T09,PJM,75747.0
2024-10-18T10,PJM,79054.0
2024-10-18T11,PJM,85587.0
2024-10-18T12,PJM,90024.0
2024-10-18T13,PJM,90123.0
2024-10-18T14,PJM,87666.0
2024-10-18T15,PJM,85314.0
2024-10-18T16,PJM,83160.0
2024-10-18T17,PJM,82250.0
2024-10-18T18,PJM,81737.0
2024-10-18T19,PJM,81601.0
2024-10-18T20,PJM,81956.0
2024-10-18T21,PJM,82417.0
2024-10-18T22,PJM,83010.0
2024-10-18T23,PJM,83991.0
2024-10-19T00,PJM,84789.0
2024-10-19T01,PJM,83385.0
2024-10-19T02,PJM,81241.0
2024-10-19T03,PJM,78294.0
2024-10-19T04,PJM,75358.0
2024-10-19T05,PJM,72796.0
2024-10-19T06,PJM,71658.0
2024-10-19T07,PJM,70973.0
2024-10-19T08,PJM,70604.0
2024-10-19T09,PJM,71213.0
2024-10-19T10,PJM,72570.0
2024-10-19T11,PJM,75011.0
2024-10-19T12,PJM,78491.0
2024-10-19T13,PJM,79694.0
2024-10-19T14,PJM,79345.0
2024-10-19T15,PJM,77464.0
2024-10-19T16,PJM,76108.0
2024-10-19T17,PJM,75065.0
2024-10-19T18,PJM,74327.0
2024-10-19T19,PJM,74476.0
2024-10-19T20,PJM,75587.0
2024-10-19T21,PJM,77016.0
2024-10-19T22,PJM,77672.0
2024-10-19T23,PJM,79099.0
2024-10-20T00,PJM,79768.0
2024-10-20T01,PJM,78405.0
2024-10-20T02,PJM,76456.0
2024-10-20T03,PJM,74425.0
2024-10-20T04,PJM,71884.0
2024-10-20T05,PJM,70058.0
2024-10-20T06,PJM,68594.0
2024-10-20T07,PJM,68163.0
2024-10-20T08,PJM,67770.0
2024-10-20T09,PJM,68346.0
2024-10-20T10,PJM,69385.0
2024-10-20T11,PJM,71149.0
2024-10-20T12,PJM,73684.0
2024-10-20T13,PJM,75445.0
2024-10-20T14,PJM,75213.0
2024-10-20T15,PJM,74058.0
2024-10-20T16,PJM,73788.0
2024-10-20T17,PJM,73573.0
2024-10-20T18,PJM,74081.0
2024-10-20T19,PJM,74975.0
2024-10-20T20,PJM,76054.0
2024-10-20T21,PJM,78095.0
2024-10-20T22,PJM,80088.0
2024-10-20T23,PJM,81708.0
2024-10-21T00,PJM,83041.0
2024-10-21T01,PJM,81407.0
2024-10-21T02,PJM,78307.0
2024-10-21T03,PJM,75624.0
2024-10-21T04,PJM,72790.0
2024-10-21T05,PJM,70373.0
2024-10-21T06,PJM,68839.0
2024-10-21T07,PJM,68455.0
2024-10-21T08,PJM,68417.0
2024-10-21T09,PJM,70234.0
2024-10-21T10,PJM,73477.0
2024-10-21T11,PJM,80106.0
2024-10-21T12,PJM,85323.0
2024-10-21T13,PJM,86010.0
2024-10-21T14,PJM,84627.0
2024-10-21T15,PJM,83972.0
2024-10-21T16,PJM,83467.0
2024-10-21T17,PJM,83664.0
2024-10-21T18,PJM,84321.0
2024-10-21T19,PJM,85188.0
2024-10-21T20,PJM,86553.0
2024-10-21T21,PJM,88442.0
2024-10-21T22,PJM,90244.0
2024-10-21T23,PJM,90789.0
2024-10-22T00,PJM,91116.0
2024-10-22T01,PJM,88525.0
2024-10-22T02,PJM,84371.0
2024-10-22T03,PJM,79848.0
2024-10-22T04,PJM,76486.0
2024-10-22T05,PJM,73390.0
2024-10-22T06,PJM,71229.0
2024-10-22T07,PJM,70033.0
2024-10-22T08,PJM,69612.0
2024-10-22T09,PJM,70557.0
2024-10-22T10,PJM,72642.0
2024-10-22T11,PJM,79303.0
2024-10-22T12,PJM,84010.0
2024-10-22T13,PJM,85267.0
2024-10-22T14,PJM,85124.0
2024-10-22T15,PJM,84745.0
2024-10-22T16,PJM,85253.0
2024-10-22T17,PJM,85682.0
2024-10-22T18,PJM,86884.0
2024-10-22T19,PJM,87561.0
2024-10-22T20,PJM,88798.0
2024-10-22T21,PJM,90559.0
2024-10-22T22,PJM,91697.0
2024-10-22T23,PJM,91872.0
2024-10-23T00,PJM,91944.0
2024-10-23T01,PJM,89345.0
2024-10-23T02,PJM,85020.0
2024-10-23T03,PJM,80436.0
2024-10-23T04,PJM,76710.0
2024-10-23T05,PJM,73748.0
2024-10-23T06,PJM,71335.0
2024-10-23T07,PJM,69976.0
2024-10-23T08,PJM,69458.0
2024-10-23T09,PJM,70117.0
2024-10-23T10,PJM,72377.0
2024-10-23T11,PJM,78361.0
2024-10-23T12,PJM,82895.0
2024-10-23T13,PJM,83675.0
2024-10-23T14,PJM,83456.0
2024-10-23T15,PJM,84178.0
2024-10-23T16,PJM,84271.0
2024-10-23T17,PJM,84704.0
2024-10-23T18,PJM,85378.0
2024-10-23T19,PJM,86662.0
2024-10-23T20,PJM,87331.0
2024-10-23T21,PJM,88885.0
2024-10-23T22,PJM,89760.0
2024-10-23T23,PJM,90334.0
2024-10-24T00,PJM,90514.0
2024-10-24T01,PJM,87893.0
2024-10-24T02,PJM,84008.0
2024-10-24T03,PJM,79371.0
2024-10-24T04,PJM,75223.0
2024-10-24T05,PJM,72012.0
2024-10-24T06,PJM,69962.0
2024-10-24T07,PJM,69089.0
2024-10-24T08,PJM,68954.0
2024-10-24T09,PJM,69677.0
2024-10-24T10,PJM,72257.0
2024-10-24T11,PJM,78426.0
2024-10-24T12,PJM,83139.0
2024-10-24T13,PJM,84163.0
2024-10-24T14,PJM,83413.0
2024-10-24T15,PJM,82493.0
2024-10-24T16,PJM,81712.0
2024-10-24T17,PJM,81517.0
2024-10-24T18,PJM,82427.0
2024-10-24T19,PJM,82250.0
2024-10-24T20,PJM,82710.0
2024-10-24T21,PJM,83592.0
2024-10-24T22,PJM,84801.0
2024-10-24T23,PJM,86025.0
2024-10-25T00,PJM,87066.0
2024-10-25T01,PJM,85207.0
2024-10-25T02,PJM,82359.0
2024-10-25T03,PJM,78357.0
2024-10-25T04,PJM,75221.0
2024-10-25T05,PJM,73732.0
2024-10-25T06,PJM,72159.0
2024-10-25T07,PJM,71291.0
2024-10-25T08,PJM,71264.0
2024-10-25T09,PJM,72412.0
2024-10-25T10,PJM,74709.0
2024-10-25T11,PJM,81131.0
2024-10-25T12,PJM,86258.0
2024-10-25T13,PJM,87342.0
2024-10-25T14,PJM,85579.0
2024-10-25T15,PJM,83774.0
2024-10-25T16,PJM,82301.0
2024-10-25T17,PJM,81983.0
2024-10-25T18,PJM,81926.0
2024-10-25T19,PJM,82024.0
2024-10-25T20,PJM,81948.0
2024-10-25T21,PJM,82477.0
2024-10-25T22,PJM,83240.0
2024-10-25T23,PJM,84056.0
2024-10-26T00,PJM,84276.0
2024-10-26T01,PJM,82485.0
2024-10-26T02,PJM,79862.0
2024-10-26T03,PJM,76796.0
2024-10-26T04,PJM,74034.0
2024-10-26T05,PJM,71358.0
2024-10-26T06,PJM,69909.0
2024-10-26T07,PJM,68542.0
2024-10-26T08,PJM,67670.0
2024-10-26T09,PJM,67950.0
2024-10-26T10,PJM,68818.0
2024-10-26T11,PJM,70518.0
2024-10-26T12,PJM,73473.0
2024-10-26T13,PJM,75491.0
2024-10-26T14,PJM,75956.0
2024-10-26T15,PJM,76062.0
2024-10-26T16,PJM,75490.0
2024-10-26T17,PJM,75102.0
2024-10-26T18,PJM,74816.0
2024-10-26T19,PJM,74721.0
2024-10-26T20,PJM,74788.0
2024-10-26T21,PJM,75192.0
2024-10-26T22,PJM,76782.0
2024-10-26T23,PJM,78733.0
2024-10-27T00,PJM,79823.0
2024-10-27T01,PJM,78752.0
2024-10-27T02,PJM,77146.0
2024-10-27T03,PJM,74795.0
2024-10-27T04,PJM,72769.0
2024-10-27T05,PJM,70910.0
2024-10-27T06,PJM,70136.0
2024-10-27T07,PJM,69519.0
2024-10-27T08,PJM,69253.0
2024-10-27T09,PJM,69705.0
2024-10-27T10,PJM,70895.0
2024-10-27T11,PJM,72303.0
2024-10-27T12,PJM,75041.0
2024-10-27T13,PJM,77273.0
2024-10-27T14,PJM,77551.0
2024-10-27T15,PJM,76927.0
2024-10-27T16,PJM,75482.0
2024-10-27T17,PJM,74561.0
2024-10-27T18,PJM,73811.0
2024-10-27T19,PJM,73154.0
2024-10-27T20,PJM,73640.0
2024-10-27T21,PJM,75328.0
2024-10-27T22,PJM,77959.0
2024-10-27T23,PJM,81371.0
2024-10-28T00,PJM,83483.0
2024-10-28T01,PJM,82996.0
2024-10-28T02,PJM,80940.0
2024-10-28T03,PJM,78193.0
2024-10-28T04,PJM,75879.0
2024-10-28T05,PJM,74330.0
2024-10-28T06,PJM,73898.0
2024-10-28T07,PJM,73507.0
2024-10-28T08,PJM,74169.0
2024-10-28T09,PJM,75456.0
2024-10-28T10,PJM,79190.0
2024-10-28T11,PJM,86486.0
2024-10-28T12,PJM,92066.0
2024-10-28T13,PJM,92763.0
2024-10-28T14,PJM,89784.0
2024-10-28T15,PJM,86663.0
2024-10-28T16,PJM,84839.0
2024-10-28T17,PJM,83580.0
2024-10-28T18,PJM,83526.0
2024-10-28T19,PJM,83266.0
2024-10-28T20,PJM,83220.0
2024-10-28T21,PJM,83498.0
2024-10-28T22,PJM,85671.0
2024-10-28T23,PJM,88370.0
2024-10-29T00,PJM,89201.0
2024-10-29T01,PJM,87460.0
2024-10-29T02,PJM,84331.0
2024-10-29T03,PJM,80967.0
2024-10-29T04,PJM,78190.0
2024-10-29T05,PJM,75466.0
2024-10-29T06,PJM,73629.0
2024-10-29T07,PJM,72779.0
2024-10-29T08,PJM,72710.0
2024-10-29T09,PJM,73546.0
2024-10-29T10,PJM,76638.0
2024-10-29T11,PJM,83503.0
2024-10-29T12,PJM,88665.0
2024-10-29T13,PJM,88833.0
2024-10-29T14,PJM,86921.0
2024-10-29T15,PJM,85732.0
2024-10-29T16,PJM,85398.0
2024-10-29T17,PJM,85092.0
2024-10-29T18,PJM,85118.0
2024-10-29T19,PJM,85517.0
2024-10-29T20,PJM,85952.0
2024-10-29T21,PJM,87239.0
2024-10-29T22,PJM,88931.0
2024-10-29T23,PJM,90537.0
2024-10-30T00,PJM,91149.0
2024-10-30T01,PJM,88957.0
2024-10-30T02,PJM,85935.0
2024-10-30T03,PJM,81895.0
2024-10-30T04,PJM,78154.0
2024-10-30T05,PJM,75205.0
2024-10-30T06,PJM,73094.0
2024-10-30T07,PJM,71606.0
2024-10-30T08,PJM,70951.0
2024-10-30T09,PJM,72111.0
2024-10-30T10,PJM,74694.0
2024-10-30T11,PJM,80555.0
2024-10-30T12,PJM,85212.0
2024-10-30T13,PJM,85958.0
2024-10-30T14,PJM,85003.0
2024-10-30T15,PJM,84902.0
2024-10-30T16,PJM,85364.0
2024-10-30T17,PJM,86121.0
2024-10-30T18,PJM,87401.0
2024-10-30T19,PJM,88261.0
2024-10-30T20,PJM,89534.0
2024-10-30T21,PJM,90613.0
2024-10-30T22,PJM,91702.0
2024-10-30T23,PJM,92436.0
2024-10-31T00,PJM,92547.0
2024-10-31T01,PJM,90452.0
2024-10-31T02,PJM,86877.0
2024-10-31T03,PJM,82380.0
2024-10-31T04,PJM,78899.0
2024-10-31T05,PJM,75518.0
2024-10-31T06,PJM,72515.0
2024-10-31T07,PJM,70928.0
2024-10-31T08,PJM,70203.0
2024-10-31T09,PJM,70936.0
2024-10-31T10,PJM,73030.0
2024-10-31T11,PJM,78711.0
2024-10-31T12,PJM,83748.0
2024-10-31T13,PJM,84923.0
2024-10-31T14,PJM,84945.0
2024-10-31T15,PJM,85718.0
2024-10-31T16,PJM,86588.0
2024-10-31T17,PJM,87759.0
2024-10-31T18,PJM,88968.0
2024-10-31T19,PJM,89948.0
2024-10-31T20,PJM,90760.0
2024-10-31T21,PJM,91821.0
2024-10-31T22,PJM,91307.0
2024-10-31T23,PJM,90272.0
2024-11-01T00,PJM,89233.0
2024-11-01T01,PJM,88430.0
2024-11-01T02,PJM,86234.0
2024-11-01T03,PJM,82412.0
2024-11-01T04,PJM,78066.0
2024-11-01T05,PJM,75400.0
2024-11-01T06,PJM,72707.0
2024-11-01T07,PJM,70971.0
2024-11-01T08,PJM,70087.0
2024-11-01T09,PJM,70657.0
2024-11-01T10,PJM,72097.0
2024-11-01T11,PJM,77135.0
2024-11-01T12,PJM,82080.0
2024-11-01T13,PJM,84176.0
2024-11-01T14,PJM,85251.0
2024-11-01T15,PJM,85219.0
2024-11-01T16,PJM,84947.0
2024-11-01T17,PJM,84477.0
2024-11-01T18,PJM,85143.0
2024-11-01T19,PJM,85525.0
2024-11-01T20,PJM,85949.0
2024-11-01T21,PJM,86616.0
2024-11-01T22,PJM,87009.0
2024-11-01T23,PJM,87273.0
2024-11-02T00,PJM,86652.0
2024-11-02T01,PJM,84405.0
2024-11-02T02,PJM,81673.0
2024-11-02T03,PJM,78250.0
2024-11-02T04,PJM,74737.0
2024-11-02T05,PJM,71691.0
2024-11-02T06,PJM,69716.0
2024-11-02T07,PJM,69240.0
2024-11-02T08,PJM,68865.0
2024-11-02T09,PJM,68843.0
2024-11-02T10,PJM,69268.0
2024-11-02T11,PJM,71062.0
2024-11-02T12,PJM,74359.0
2024-11-02T13,PJM,76953.0
2024-11-02T14,PJM,77678.0
2024-11-02T15,PJM,77761.0
2024-11-02T16,PJM,76779.0
2024-11-02T17,PJM,75583.0
2024-11-02T18,PJM,74723.0
2024-11-02T19,PJM,74709.0
2024-11-02T20,PJM,74786.0
2024-11-02T21,PJM,75932.0
2024-11-02T22,PJM,77424.0
2024-11-02T23,PJM,79403.0
2024-11-03T00,PJM,80258.0
2024-11-03T01,PJM,79230.0
2024-11-03T02,PJM,77626.0
2024-11-03T03,PJM,75386.0
2024-11-03T04,PJM,73627.0
2024-11-03T05,PJM,71612.0
2024-11-03T06,PJM,69801.0
2024-11-03T07,PJM,69587.0
2024-11-03T08,PJM,69831.0
2024-11-03T09,PJM,70633.0
2024-11-03T10,PJM,71356.0
2024-11-03T11,PJM,73769.0
2024-11-03T12,PJM,76279.0
2024-11-03T13,PJM,76654.0
2024-11-03T14,PJM,76184.0
2024-11-03T15,PJM,75755.0
2024-11-03T16,PJM,74855.0
2024-11-03T17,PJM,74748.0
2024-11-03T18,PJM,74920.0
2024-11-03T19,PJM,75267.0
2024-11-03T20,PJM,76401.0
2024-11-03T21,PJM,79119.0
2024-11-03T22,PJM,83058.0
2024-11-03T23,PJM,84225.0
2024-11-04T00,PJM,83390.0
2024-11-04T01,PJM,81618.0
2024-11-04T02,PJM,78892.0
2024-11-04T03,PJM,76050.0
2024-11-04T04,PJM,73808.0
2024-11-04T05,PJM,73808.0
2024-11-04T06,PJM,73103.0
2024-11-04T07,PJM,72246.0
2024-11-04T08,PJM,71602.0
2024-11-04T09,PJM,72014.0
2024-11-04T10,PJM,73568.0
2024-11-04T11,PJM,76907.0
2024-11-04T12,PJM,83148.0
2024-11-04T13,PJM,86812.0
2024-11-04T14,PJM,86707.0
2024-11-04T15,PJM,85815.0
2024-11-04T16,PJM,85170.0
2024-11-04T17,PJM,84744.0
2024-11-04T18,PJM,84788.0
2024-11-04T19,PJM,85336.0
2024-11-04T20,PJM,85475.0
2024-11-04T21,PJM,85965.0
2024-11-04T22,PJM,87268.0
2024-11-04T23,PJM,90765.0
2024-11-05T00,PJM,91002.0
2024-11-05T01,PJM,89191.0
2024-11-05T02,PJM,86713.0
2024-11-05T03,PJM,83248.0
2024-11-05T04,PJM,79205.0
2024-11-05T05,PJM,76905.0
2024-11-05T06,PJM,74237.0
2024-11-05T07,PJM,72477.0
2024-11-05T08,PJM,71395.0
2024-11-05T09,PJM,71091.0
2024-11-05T10,PJM,72466.0
2024-11-05T11,PJM,74934.0
2024-11-05T12,PJM,79636.0
2024-11-05T13,PJM,82819.0
2024-11-05T14,PJM,83978.0
2024-11-05T15,PJM,84048.0
2024-11-05T16,PJM,84662.0
2024-11-05T17,PJM,85738.0
2024-11-05T18,PJM,86536.0
2024-11-05T19,PJM,87654.0
2024-11-05T20,PJM,88530.0
2024-11-05T21,PJM,89495.0
2024-11-05T22,PJM,90359.0
2024-11-05T23,PJM,92786.0
2024-11-06T00,PJM,93110.0
2024-11-06T01,PJM,91130.0
2024-11-06T02,PJM,88470.0
2024-11-06T03,PJM,84728.0
2024-11-06T04,PJM,80973.0
2024-11-06T05,PJM,77802.0
2024-11-06T06,PJM,75077.0
2024-11-06T07,PJM,72627.0
2024-11-06T08,PJM,71085.0
2024-11-06T09,PJM,70509.0
2024-11-06T10,PJM,71150.0
2024-11-06T11,PJM,73628.0
2024-11-06T12,PJM,78337.0
2024-11-06T13,PJM,82079.0
2024-11-06T14,PJM,83263.0
2024-11-06T15,PJM,84261.0
2024-11-06T16,PJM,85747.0
2024-11-06T17,PJM,87193.0
2024-11-06T18,PJM,88831.0
2024-11-06T19,PJM,90425.0
2024-11-06T20,PJM,91235.0
2024-11-06T21,PJM,91831.0
